Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,82.5719,3.7787,1545.0893,0.8177,0.4175,0.6478,88.6072,0.5939,0.5724,10.3818,0.7236
2,regdgcnn,78.7579,1.4418,1912.0004,0.6054,0.415,0.6534,83.0454,0.5709,0.578,10.474,0.6776
3,abupt,73.2058,8.7512,1129.742,0.8273,0.3073,0.5114,74.8445,0.6982,0.5121,7.455,0.6582
4,transolver_pp,72.111,1.7411,1277.261,0.8329,0.4309,0.6697,91.322,0.5788,0.593,10.4632,0.6644
5,pointnet,39.3803,3.6682,1423.6756,1.1978,0.6204,0.9481,134.4264,0.2569,0.8429,12.2208,0.3179
6,geofno,38.9268,1.5458,844.1025,0.5839,0.6011,0.889,117.766,0.337,0.789,12.7544,0.3864
