Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,81.5452,3.7787,11729.8982,0.7861,0.3241,0.5086,78.4952,0.6935,0.4497,9.8139,0.6771
2,abupt,79.9207,8.7512,6932.4565,0.8321,0.2112,0.3739,54.4262,0.7994,0.3745,6.7414,0.7497
3,transolver_pp,78.8029,1.7411,10815.0923,0.5311,0.3276,0.5123,78.8627,0.6912,0.4531,9.59,0.6709
4,regdgcnn,69.132,1.4418,10804.1628,0.457,0.3488,0.5476,71.6337,0.6357,0.4832,9.7772,0.7722
5,pointnet,46.8737,3.6682,10693.3455,1.2026,0.4054,0.6295,92.8501,0.6124,0.5575,10.2237,0.628
6,geofno,37.7793,1.5458,7045.7385,0.7388,0.4251,0.646,92.251,0.5912,0.5746,11.5643,0.6154
