Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,84.308,3.7787,2129.1366,0.4217,85.5723,119.2867,80.3782,0.6806,0.4494,1434.1996,0.7442
2,transolver_pp,78.4236,1.7411,2209.1269,0.4319,85.6138,119.2272,81.7306,0.6787,0.4509,1415.014,0.7411
3,abupt,76.229,8.7512,1227.4907,0.8362,5.4807,8.7884,60.4306,0.7662,0.3871,253.721,0.9672
4,regdgcnn,73.8949,1.4418,3297.3251,0.4272,88.832,128.5308,75.8551,0.6487,0.4642,1496.7704,0.8338
5,pointnet,43.9407,3.6682,2080.0064,0.3923,88.4856,123.2748,104.3626,0.5335,0.6003,1452.0865,0.7013
6,geofno,36.9832,1.5458,1161.4593,0.3696,90.0272,124.4607,102.2147,0.5353,0.5988,1468.2168,0.6849
