Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,torsion::disp_x,34.0,0.35,3.6682,4,0,697.9687,3,0,0.2466,4,0,0.0077,5,0.1394,0.0157,5,0.1394,146.6551,5,0.1394,0.2109,5,0.1394,0.8882,5,0.1394,0.1978,4,0.1635,0.4304,5.0,0.1394
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,torsion::disp_y,34.0,0.35,3.6682,4,0,697.9687,3,0,0.2466,4,0,0.0036,5,0.139,0.0068,5,0.1373,129.9158,5,0.1484,0.709,5,0.1373,0.5378,5,0.1373,0.1079,4,0.1485,0.4304,5.0,0.1522
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,torsion::disp_z,34.0,0.35,3.6682,4,0,697.9687,3,0,0.2466,4,0,0.0055,5,0.1443,0.0102,5,0.1406,133.1521,5,0.1406,0.2105,5,0.1406,0.8881,5,0.1406,0.138,5,0.1529,0.4304,5.0,0.1406
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,torsion::stress,36.0,0.4,3.6682,4,0,697.9687,3,0,0.2466,4,0,22.4752,5,0.1562,37.3981,5,0.1562,157.0654,5,0.1562,0.0176,5,0.1562,0.9911,5,0.1562,536.9812,1,0.2188,,,0.0
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,vertical::disp_x,34.0,0.35,1.5458,2,0,336.6451,1,0,0.2138,1,0,0.0314,5,0.1399,0.0484,5,0.1399,121.9955,5,0.1476,0.4532,5,0.1399,0.6719,5,0.1399,0.6861,5,0.1476,0.6697,5.0,0.145
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,vertical::disp_y,34.0,0.35,1.5458,2,0,336.6451,1,0,0.2138,1,0,0.0107,4,0.1388,0.0166,4,0.1388,135.3291,4,0.1512,0.3957,4,0.1388,0.7765,4,0.1388,0.2222,4,0.1388,0.6697,5.0,0.1547
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,S,vertical::disp_z,34.0,0.35,1.5458,2,0,336.6451,1,0,0.2138,1,0,0.0556,5,0.1371,0.0798,5,0.1371,102.7944,5,0.1679,0.5132,5,0.1371,0.5606,5,0.1371,0.9222,5,0.1426,0.6697,5.0,0.1411
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,vertical::stress,32.0,0.3,3.6682,4,0,704.5667,3,0,0.2383,3,0,60.0262,5,0.1562,82.2099,5,0.1562,131.638,5,0.1562,0.0334,5,0.1562,0.9453,5,0.1562,1878.8756,4,0.2188,,,0.0
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,diagonal::disp_x,36.0,0.4,1.5458,2,0,4009.9346,1,0,0.2155,1,0,0.0045,4,0.1359,0.008,4,0.1359,59.5154,5,0.1373,0.7849,4,0.1417,0.3705,4,0.1417,0.1433,5,0.1704,0.969,5.0,0.1373
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,diagonal::disp_y,36.0,0.4,1.5458,2,0,4009.9346,1,0,0.2155,1,0,0.0044,5,0.1332,0.0074,4,0.1355,76.7165,5,0.1378,0.8194,4,0.1378,0.4249,4,0.1378,0.1684,5,0.18,0.969,5.0,0.1378
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,diagonal::disp_z,34.0,0.35,3.6682,4,0,6313.3013,4,0,0.2545,3,0,0.0116,5,0.1357,0.0196,5,0.1357,42.7858,4,0.1488,0.8639,5,0.1371,0.2628,5,0.1371,0.2212,5,0.1567,0.9771,4.0,0.1488
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,diagonal::stress,38.0,0.45,3.6682,4,0,6313.3013,4,0,0.2545,3,0,21.4273,4,0.1452,33.4137,5,0.1365,72.9303,4,0.1484,0.5084,5,0.1365,0.6058,5,0.1365,783.2301,2,0.2968,,,0.0
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,horizontal::disp_x,34.0,0.35,1.5458,2,0,3515.6181,1,0,0.2198,1,0,0.0122,5,0.1379,0.0223,4,0.1401,58.2011,5,0.152,0.9136,4,0.1401,0.2408,4,0.1401,0.7379,5,0.152,0.9578,5.0,0.1379
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,horizontal::disp_y,36.0,0.4,1.5458,2,0,3515.6181,1,0,0.2198,1,0,0.0025,4,0.1322,0.0039,4,0.1322,80.2469,4,0.1325,0.7486,4,0.1325,0.4983,4,0.1325,0.1087,5,0.1989,0.9578,5.0,0.1392
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,horizontal::disp_z,34.0,0.35,1.5458,2,0,3515.6181,1,0,0.2198,1,0,0.0115,4,0.1402,0.0192,4,0.1402,61.5055,5,0.1424,0.9383,4,0.1402,0.2314,4,0.1402,0.8807,5,0.1543,0.9578,5.0,0.1424
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,horizontal::stress,38.0,0.45,1.5458,2,0,3515.6181,1,0,0.2198,1,0,31.0035,4,0.1646,48.7266,4,0.1646,81.6567,4,0.1646,0.5569,4,0.1646,0.6557,4,0.1646,1167.6985,3,0.1772,,,0.0
5,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,mode_shape_1::mode_x,34.0,0.35,1.4417,1,0,3278.9402,2,0,0.2359,3,0,291.4533,5,0.1575,394.5115,5,0.1493,147.9905,1,0.142,-0.2191,5,0.1336,1.1041,5,0.1336,4928.2573,5,0.142,0.1361,1.0,0.142
5,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,mode_shape_1::mode_y,34.0,0.35,1.4417,1,0,3278.9402,2,0,0.2359,3,0,408.7902,5,0.1375,615.2329,5,0.1454,146.1996,1,0.1456,-0.2417,5,0.1504,1.1143,5,0.1381,7560.4238,5,0.1375,0.1361,1.0,0.1456
5,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,mode_shape_1::mode_z,34.0,0.35,1.4417,1,0,3278.9402,2,0,0.2359,3,0,673.7375,5,0.1338,856.7468,5,0.1338,150.5753,1,0.1745,-0.1651,5,0.1338,1.0794,5,0.1346,5589.9551,4,0.1555,0.1361,1.0,0.1338
5,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,mode_shape_2::mode_x,38.0,0.45,1.4417,1,0,4929.2506,4,0,0.2356,3,0,263.1175,5,0.1328,346.8134,5,0.1328,155.2544,1,0.1328,-0.1221,5,0.1326,1.0593,5,0.1372,3851.9412,5,0.1705,0.2917,1.0,0.1613
5,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,mode_shape_2::mode_y,38.0,0.45,1.4417,1,0,4929.2506,4,0,0.2356,3,0,295.9741,5,0.1211,490.1285,5,0.1276,152.1406,1,0.1276,-0.1611,5,0.1211,1.0775,5,0.1293,10648.9209,5,0.2233,0.2917,1.0,0.15
5,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,mode_shape_2::mode_z,38.0,0.45,1.4417,1,0,4929.2506,4,0,0.2356,3,0,742.3019,5,0.1605,1029.0016,5,0.1341,145.9771,1,0.1341,-0.2955,5,0.1307,1.1382,5,0.1307,6824.0908,5,0.1411,0.2917,1.0,0.1687
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,torsion::disp_x,34.0,0.35,1.5458,2,0,3345.5807,1,0,0.2079,1,0,0.0023,5,0.1372,0.0046,5,0.1372,64.0857,5,0.1372,0.9332,5,0.1372,0.2585,5,0.1372,0.1752,5,0.1768,0.9502,5.0,0.1372
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,torsion::disp_y,32.0,0.3,3.6682,4,0,6057.0162,4,0,0.2521,3,0,0.0017,5,0.1361,0.0034,5,0.1361,91.6149,5,0.1418,0.9287,5,0.1375,0.2662,5,0.1375,0.1017,5,0.1569,0.9623,4.0,0.1541
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,torsion::disp_z,34.0,0.35,1.5458,2,0,3345.5807,1,0,0.2079,1,0,0.0019,4,0.1392,0.0032,4,0.1392,74.1602,4,0.1392,0.9214,4,0.1392,0.2803,4,0.1392,0.0815,5,0.1581,0.9502,5.0,0.1458
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,torsion::stress,34.0,0.35,3.6682,4,0,6057.0162,4,0,0.2521,3,0,12.0818,4,0.1627,20.601,4,0.1627,100.1504,5,0.1747,0.7019,4,0.1627,0.546,4,0.1627,712.3356,2,0.1747,,,0.0
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,vertical::disp_x,34.0,0.35,1.5458,2,0,3502.659,1,0,0.2165,1,0,0.0104,5,0.1366,0.0176,5,0.1366,70.6995,5,0.1512,0.9277,5,0.1366,0.2442,5,0.1366,0.5744,5,0.1512,0.9702,5.0,0.1512
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,vertical::disp_y,36.0,0.4,1.5458,2,0,3502.659,1,0,0.2165,1,0,0.0049,5,0.1369,0.0083,4,0.1369,81.0008,5,0.1369,0.8478,4,0.1369,0.3897,4,0.1369,0.1699,5,0.1786,0.9702,5.0,0.1369
5,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,vertical::disp_z,36.0,0.4,1.5458,2,0,3502.659,1,0,0.2165,1,0,0.0168,5,0.1343,0.0264,5,0.1438,62.2333,5,0.1401,0.9467,5,0.1438,0.1855,5,0.1438,0.5795,5,0.1544,0.9702,5.0,0.1401
5,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,vertical::stress,36.0,0.4,3.6682,4,0,6477.1581,4,0,0.2731,3,0,34.3419,4,0.1562,52.1704,4,0.1562,83.7185,4,0.1562,0.6108,4,0.1562,0.5999,4,0.1562,1469.4603,5,0.2188,,,0.0
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,pressure::pressure,37.3333,0.4333,1.5454,2,0,278.8813,2,0,0.8146,2,0,28.7839,6,0.1656,46.7207,5,0.1607,56.8491,6,0.1656,0.8631,5,0.1607,0.357,5,0.1607,1108.205,4,0.1868,,,0.0
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,pv_coupled::pressure,37.838,0.3667,3.6682,4,0,221.9117,1,0,0.8631,4,0,28.2368,5,0.1546,49.4357,5,0.1478,55.8399,5,0.1602,0.8467,5,0.1478,0.3778,5,0.1478,1200.1189,6,0.2418,,,0.0
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,pv_coupled::velocity_x,39.9618,0.4,3.6682,4,0,221.9117,1,0,0.8631,4,0,3.7877,5,0.1074,5.4578,5,0.1074,40.8073,5,0.1074,0.8369,5,0.1074,0.235,5,0.1074,39.0513,1,0.3554,0.9369,5.0,0.1074
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,pv_coupled::velocity_y,39.4463,0.4667,3.6682,4,0,221.9117,1,0,0.8631,4,0,0.8686,5,0.1268,1.5403,5,0.1188,115.5256,5,0.1227,0.2616,5,0.1188,0.8542,5,0.1188,18.1853,5,0.2581,0.9369,5.0,0.1361
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,pv_coupled::velocity_z,36.5871,0.3333,3.6682,4,0,221.9117,1,0,0.8631,4,0,1.3854,5,0.1367,2.1209,5,0.1367,74.7048,5,0.1597,0.8016,5,0.1367,0.436,5,0.1367,35.2994,5,0.1502,0.9369,5.0,0.1432
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,velocity::velocity_x,41.3316,0.4333,3.6681,4,0,218.0289,1,0,0.7994,1,0,4.0085,5,0.1346,5.6551,5,0.1322,43.8528,5,0.1346,0.8249,5,0.1322,0.2435,5,0.1322,39.9131,3,0.1996,0.9319,5.0,0.1346
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,velocity::velocity_y,41.0935,0.5,3.6681,4,0,218.0289,1,0,0.7994,1,0,0.8569,5,0.1331,1.5326,5,0.1272,113.6565,5,0.1545,0.2689,5,0.1272,0.8499,5,0.1272,18.0471,4,0.2037,0.9319,5.0,0.1272
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,velocity::velocity_z,44.3234,0.3,3.6681,4,0,218.0289,1,0,0.7994,1,0,1.4488,5,0.1427,2.2377,5,0.139,77.01,5,0.1548,0.7791,5,0.139,0.46,5,0.139,37.2544,5,0.1465,0.9319,5.0,0.139
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,pressure::pressure,38.5765,0.3667,1.5454,2,0,179.7896,2,0,0.8161,3,0,36.2133,5,0.163,55.7021,5,0.163,65.2574,5,0.163,0.8054,5,0.163,0.4257,5,0.163,1076.8459,5,0.1848,,,0.0
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,pv_coupled::pressure,42.1927,0.3,1.5458,2,0,182.0765,2,0,0.8185,1,0,38.5807,5,0.1486,60.8294,5,0.1486,70.0163,5,0.1486,0.7679,5,0.1486,0.4648,5,0.1486,1280.6139,6,0.2568,,,0.0
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,pv_coupled::velocity_x,43.8942,0.4,1.5458,2,0,182.0765,2,0,0.8185,1,0,5.5607,5,0.1301,7.9832,5,0.1183,51.2719,5,0.1377,0.651,5,0.1183,0.3438,5,0.1183,50.1169,5,0.2588,0.8687,5.0,0.1183
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,pv_coupled::velocity_y,43.3523,0.4,1.5458,2,0,182.0765,2,0,0.8185,1,0,0.9293,5,0.1253,1.6157,5,0.1253,122.3245,5,0.1472,0.1875,5,0.1253,0.896,5,0.1253,17.7689,4,0.2121,0.8687,5.0,0.1396
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,pv_coupled::velocity_z,37.3334,0.3333,1.5458,2,0,182.0765,2,0,0.8185,1,0,1.9587,5,0.1321,2.858,5,0.1284,95.0152,5,0.1321,0.6397,5,0.1284,0.5876,5,0.1284,42.9675,5,0.2045,0.8687,5.0,0.1461
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,velocity::velocity_x,41.6891,0.4333,1.5457,2,0,182.785,2,0,0.8189,2,0,4.9605,5,0.1327,7.2319,5,0.1327,47.0554,5,0.1327,0.7136,5,0.1327,0.3114,5,0.1327,50.3026,6,0.2039,0.8914,5.0,0.1327
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,velocity::velocity_y,41.7818,0.5,1.5457,2,0,182.785,2,0,0.8189,2,0,0.9194,5,0.1327,1.5888,5,0.1314,122.8433,5,0.1807,0.2143,5,0.1314,0.8811,5,0.1314,18.7245,5,0.1564,0.8914,5.0,0.136
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,M,velocity::velocity_z,50.714,0.3,1.5457,2,0,182.785,2,0,0.8189,2,0,1.8169,5,0.1641,2.6603,5,0.1357,89.1616,5,0.1458,0.6878,5,0.1357,0.5469,5,0.1357,43.7051,6,0.1472,0.8914,5.0,0.1357
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,S,pressure::pressure,41.2022,0.4333,1.5454,2,0,124.9122,3,0,0.8158,2,0,38.9616,5,0.1571,60.7975,5,0.1571,68.1717,4,0.1637,0.7682,5,0.1571,0.4646,5,0.1571,1182.9666,4,0.208,,,0.0
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,S,pv_coupled::pressure,38.7844,0.4333,1.5458,2,0,125.3953,2,0,0.8191,2,0,45.3142,5,0.154,68.1963,5,0.154,76.06,5,0.154,0.7083,5,0.154,0.5211,5,0.154,1322.6981,6,0.2299,,,0.0
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,S,pv_coupled::velocity_x,37.3661,0.4,1.5458,2,0,125.3953,2,0,0.8191,2,0,6.9645,5,0.1373,9.3799,5,0.1385,59.0558,5,0.1373,0.5182,5,0.1385,0.4039,5,0.1385,44.9706,3,0.1714,0.8217,5.0,0.1385
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,S,pv_coupled::velocity_y,40.8595,0.4667,1.5458,2,0,125.3953,2,0,0.8191,2,0,0.9698,5,0.1267,1.6757,5,0.1219,129.6739,6,0.234,0.126,5,0.1219,0.9293,5,0.1219,17.8301,4,0.136,0.8217,5.0,0.1374
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,S,pv_coupled::velocity_z,36.1203,0.3333,1.5458,2,0,125.3953,2,0,0.8191,2,0,2.3544,5,0.139,3.2553,5,0.139,102.8294,5,0.1414,0.5326,5,0.139,0.6692,5,0.139,39.1111,5,0.1563,0.8217,5.0,0.1465
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,velocity::velocity_x,36.8527,0.3667,3.6681,4,0,129.1082,4,0,0.8614,4,0,5.7969,5,0.1007,7.9692,5,0.1007,55.6897,5,0.0997,0.6522,5,0.1007,0.3431,5,0.1007,37.7926,1,0.3968,0.8701,5.0,0.1007
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,velocity::velocity_y,40.3603,0.4667,3.6681,4,0,129.1082,4,0,0.8614,4,0,0.9229,5,0.1231,1.643,5,0.1231,122.0132,5,0.1888,0.1598,5,0.1231,0.9112,5,0.1231,18.7959,6,0.1544,0.8701,5.0,0.1644
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,velocity::velocity_z,37.2756,0.4,3.6681,4,0,129.1082,4,0,0.8614,4,0,1.9317,5,0.1383,2.8377,5,0.1383,90.3201,5,0.1383,0.6448,5,0.1383,0.5834,5,0.1383,37.4218,4,0.1615,0.8701,5.0,0.147
5,dimension_3d,evaluation,geofno,drivaernet_3d_2d,XL,pressure::pressure,34.6667,0.3667,1.5454,2,0,478.042,2,0,0.8162,2,0,28.4127,6,0.1656,47.1928,6,0.1656,55.4939,6,0.1656,0.8603,6,0.1656,0.3606,6,0.1656,1098.9977,5,0.1722,,,0.0
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,pv_coupled::pressure,35.1314,0.3333,3.6682,4,0,343.15,1,0,0.8699,4,0,24.7887,5,0.1582,45.8859,5,0.1582,50.8548,5,0.1582,0.868,5,0.1582,0.3506,5,0.1582,1157.646,6,0.2089,,,0.0
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,pv_coupled::velocity_x,42.3911,0.4,3.6682,4,0,343.15,1,0,0.8699,4,0,3.3633,5,0.1259,5.0811,5,0.1259,38.8814,5,0.1259,0.8586,5,0.1259,0.2188,5,0.1259,43.2822,4,0.236,0.9448,5.0,0.1344
5,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,XL,pv_coupled::velocity_y,40.2269,0.4667,1.4418,1,0,3124.4563,6,0,0.8819,5,0,0.8048,3,0.1472,1.4891,4,0.136,96.5937,2,0.1472,0.3098,4,0.136,0.8258,4,0.136,19.5103,6,0.1643,0.9757,2.0,0.1334
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,pv_coupled::velocity_z,46.8562,0.3,3.6682,4,0,343.15,1,0,0.8699,4,0,1.2582,5,0.1377,1.9882,5,0.1352,69.9164,5,0.1456,0.8256,5,0.1352,0.4088,5,0.1352,33.9917,5,0.1759,0.9448,5.0,0.1352
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,velocity::velocity_x,42.319,0.4667,3.6681,4,0,332.9639,1,0,0.7975,1,0,3.2748,5,0.1375,4.9869,5,0.1375,39.2633,5,0.1375,0.8638,5,0.1375,0.2147,5,0.1375,40.427,3,0.1747,0.9466,5.0,0.1375
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,velocity::velocity_y,39.3314,0.4333,3.6681,4,0,332.9639,1,0,0.7975,1,0,0.8149,5,0.1314,1.4885,4,0.1379,104.7258,4,0.1676,0.3104,4,0.1379,0.8255,4,0.1379,17.489,2,0.1407,0.9466,5.0,0.1466
5,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,velocity::velocity_z,37.3287,0.3333,3.6681,4,0,332.9639,1,0,0.7975,1,0,1.2064,5,0.1357,1.9614,5,0.1333,69.0081,5,0.1492,0.8303,5,0.1333,0.4032,5,0.1333,34.1359,5,0.1818,0.9466,5.0,0.1333
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,pressure::pressure,37.3333,0.4333,3.6678,4,0,215.5056,1,0,0.8055,1,0,25.2544,5,0.1656,46.7573,6,0.1607,50.7324,5,0.1656,0.8629,6,0.1607,0.3573,6,0.1607,1143.8694,6,0.1868,,,0.0
6,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,pv_coupled::pressure,34.6667,0.3667,1.5458,2,0,271.9156,2,0,0.8215,2,0,35.9051,6,0.1546,55.8272,6,0.1478,68.1652,6,0.1602,0.8045,6,0.1478,0.4266,6,0.1478,1120.7068,5,0.2418,,,0.0
6,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,pv_coupled::velocity_x,36.0,0.4,1.5458,2,0,271.9156,2,0,0.8215,2,0,5.0467,6,0.1074,7.3633,6,0.1074,47.3455,6,0.1074,0.7031,6,0.1074,0.3171,6,0.1074,47.7888,5,0.3554,0.8884,6.0,0.1074
6,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,pv_coupled::velocity_y,38.6667,0.4667,1.5458,2,0,271.9156,2,0,0.8215,2,0,0.9016,6,0.1268,1.581,6,0.1188,119.3873,6,0.1227,0.222,6,0.1188,0.8768,6,0.1188,17.5023,3,0.2581,0.8884,6.0,0.1361
6,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,pv_coupled::velocity_z,33.3333,0.3333,1.5458,2,0,271.9156,2,0,0.8215,2,0,1.7433,6,0.1367,2.5787,6,0.1367,84.1154,6,0.1597,0.7067,6,0.1367,0.5301,6,0.1367,36.2495,6,0.1502,0.8884,6.0,0.1432
6,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,velocity::velocity_x,37.3333,0.4333,1.5457,2,0,271.2914,2,0,0.8173,2,0,5.2094,6,0.1346,7.497,6,0.1322,48.9795,6,0.1346,0.6922,6,0.1322,0.3228,6,0.1322,46.4062,6,0.1996,0.8848,6.0,0.1346
6,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,velocity::velocity_y,40.0,0.5,1.5457,2,0,271.2914,2,0,0.8173,2,0,0.909,6,0.1331,1.581,6,0.1272,119.0444,6,0.1545,0.222,6,0.1272,0.8768,6,0.1272,17.5426,1,0.2037,0.8848,6.0,0.1272
6,dimension_3d,evaluation,geofno,drivaernet_3d_2d,L,velocity::velocity_z,32.0,0.3,1.5457,2,0,271.2914,2,0,0.8173,2,0,1.7652,6,0.1427,2.6135,6,0.139,89.2923,6,0.1548,0.6987,6,0.139,0.5373,6,0.139,40.6432,6,0.1465,0.8848,6.0,0.139
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,pressure::pressure,34.6667,0.3667,3.6678,4,0,78.6498,1,0,0.7941,1,0,65.9267,6,0.163,100.0494,6,0.163,103.6297,6,0.163,0.3722,6,0.163,0.7646,6,0.163,1151.1787,6,0.1848,,,0.0
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,pv_coupled::pressure,32.0,0.3,3.6682,4,0,160.8487,1,0,0.8624,4,0,54.6357,6,0.1486,86.6376,6,0.1486,75.999,6,0.1486,0.5292,6,0.1486,0.6621,6,0.1486,1155.4349,5,0.2568,,,0.0
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,pv_coupled::velocity_x,36.0,0.4,3.6682,4,0,160.8487,1,0,0.8624,4,0,9.7961,6,0.1301,11.8337,6,0.1183,71.5471,6,0.1377,0.2332,6,0.1183,0.5095,6,0.1183,43.2702,3,0.2588,0.7247,6.0,0.1183
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,pv_coupled::velocity_y,36.0,0.4,3.6682,4,0,160.8487,1,0,0.8624,4,0,0.9945,6,0.1253,1.7348,6,0.1253,124.5219,6,0.1472,0.0632,6,0.1253,0.9621,6,0.1253,19.7236,6,0.2121,0.7247,6.0,0.1396
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,pv_coupled::velocity_z,33.3333,0.3333,3.6682,4,0,160.8487,1,0,0.8624,4,0,2.7852,6,0.1321,3.6345,6,0.1284,124.9742,6,0.1321,0.4173,6,0.1284,0.7472,6,0.1284,43.6427,6,0.2045,0.7247,6.0,0.1461
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,velocity::velocity_x,37.3333,0.4333,3.6681,4,0,154.1752,1,0,0.8004,1,0,8.913,6,0.1327,11.0844,6,0.1327,69.9206,6,0.1327,0.3272,6,0.1327,0.4773,6,0.1327,46.0845,3,0.2039,0.7586,6.0,0.1327
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,velocity::velocity_y,40.0,0.5,3.6681,4,0,154.1752,1,0,0.8004,1,0,0.9778,6,0.1327,1.7795,6,0.1314,125.811,6,0.1807,0.0144,6,0.1314,0.9868,6,0.1314,18.9758,6,0.1564,0.7586,6.0,0.136
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,M,velocity::velocity_z,32.0,0.3,3.6681,4,0,154.1752,1,0,0.8004,1,0,2.4508,6,0.1641,3.3818,6,0.1357,128.7536,6,0.1458,0.4955,6,0.1357,0.6952,6,0.1357,40.8137,5,0.1472,0.7586,6.0,0.1357
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,pressure::pressure,37.3333,0.4333,3.6678,4,0,66.8545,1,0,0.7981,1,0,80.9888,6,0.1571,108.5314,6,0.1571,114.6721,6,0.1637,0.2613,6,0.1571,0.8294,6,0.1571,1278.3362,6,0.208,,,0.0
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,pv_coupled::pressure,37.3333,0.4333,3.6682,4,0,127.8401,3,0,0.8396,4,0,55.3378,6,0.154,87.2153,6,0.154,77.3622,6,0.154,0.523,6,0.154,0.6665,6,0.154,1175.2827,3,0.2299,,,0.0
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,pv_coupled::velocity_x,36.0,0.4,3.6682,4,0,127.8401,3,0,0.8396,4,0,9.8514,6,0.1373,11.8872,6,0.1385,71.5307,6,0.1373,0.2262,6,0.1385,0.5119,6,0.1385,42.6374,2,0.1714,0.7223,6.0,0.1385
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,pv_coupled::velocity_y,38.6667,0.4667,3.6682,4,0,127.8401,3,0,0.8396,4,0,0.9928,6,0.1267,1.7387,6,0.1219,127.276,5,0.234,0.0591,6,0.1219,0.9642,6,0.1219,19.283,6,0.136,0.7223,6.0,0.1374
6,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,S,pv_coupled::velocity_z,33.3333,0.3333,3.6682,4,0,127.8401,3,0,0.8396,4,0,2.7897,6,0.139,3.6385,6,0.139,125.7377,6,0.1414,0.416,6,0.139,0.748,6,0.139,43.2616,6,0.1563,0.7223,6.0,0.1465
