Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,mode_shape_2::mode_x,100.0,0.35,1.741,3,0,5726.7016,4,0,0.1944,3,0,0.9029,4,0.0876,1.2007,4,0.0876,173.5272,2,0.0876,-0.0566,4,0.0876,1.0279,4,0.0876,12.7042,1,0.4698,0.2233,2.0,0.0923
1,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_2::mode_y,100.0,0.4,1.5457,2,0,2297.6777,1,0,0.1931,2,0,0.6466,3,0.1391,1.1132,3,0.1397,166.1286,3,0.1391,-0.0072,3,0.1479,1.0036,3,0.1397,25.6323,3,0.1391,0.0027,4.0,0.1554
1,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,mode_shape_2::mode_z,100.0,0.35,3.7785,5,0,3409.3508,3,0,0.196,4,0,0.8707,1,0.1397,1.1682,1,0.1397,190.8016,4,0.1397,0.0001,1,0.1397,0.9999,1,0.1397,6.7869,2,0.1397,0.0568,3.0,0.1621
1,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_x,100.0,0.35,3.7788,5,0,4198.5873,1,0,0.215,3,0,0.0701,1,0.1356,0.1613,1,0.1356,39.8338,2,0.1467,0.9798,1,0.1356,0.142,1,0.1356,4.9987,2,0.1754,0.9878,1.0,0.1356
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::disp_y,100.0,0.3,1.7412,3,0,6364.3345,3,0,0.2146,2,0,0.0807,2,0.1459,0.1773,1,0.1368,38.6179,1,0.139,0.9732,1,0.1368,0.1635,1,0.1368,7.373,1,0.1563,0.987,2.0,0.1484
1,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,torsion::disp_z,100.0,0.4,3.7788,5,0,4198.5873,1,0,0.215,3,0,0.1007,1,0.1394,0.1967,1,0.1394,45.3739,2,0.1506,0.971,1,0.1394,0.1703,1,0.1394,3.9664,1,0.1459,0.9878,1.0,0.1459
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::stress,100.0,0.4,1.7412,3,0,6364.3345,3,0,0.2146,2,0,0.235,2,0.1513,0.4764,2,0.1513,66.7885,1,0.1698,0.8228,2,0.1513,0.421,2,0.1513,21.0303,2,0.2249,,,0.0
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::disp_x,100.0,0.35,1.7412,3,0,6619.7429,4,0,0.2221,2,0,0.0909,1,0.1381,0.168,1,0.1381,24.9716,2,0.1468,0.9793,1,0.1381,0.1431,1,0.1381,3.814,1,0.1542,0.9742,2.0,0.1468
1,dimension_3d,evaluation,transolver,deepjeb_3d_2d,XL,vertical::disp_y,100.0,0.35,3.7788,5,0,5756.0309,3,0,0.2222,3,0,0.1243,1,0.136,0.2441,1,0.1381,46.2959,1,0.136,0.9527,1,0.1381,0.2176,1,0.1381,5.8918,2,0.1776,0.9768,1.0,0.136
1,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,vertical::disp_z,100.0,0.4,1.4418,1,0,11058.784,5,0,0.3148,4,0,0.1679,2,0.1217,0.2164,1,0.1217,36.7208,2,0.2477,0.9652,1,0.1217,0.1826,1,0.1217,3.1607,2,0.1217,0.972,3.0,0.1436
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::stress,100.0,0.45,1.7412,3,0,6619.7429,4,0,0.2221,2,0,0.3319,2,0.1382,0.5808,2,0.1273,58.5645,2,0.1382,0.7763,2,0.1273,0.4729,2,0.1273,16.0685,1,0.3417,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pressure::pressure,100.0,0.3667,3.778,5,0,3981.4514,5,0,0.1352,2,0,0.0909,1,0.1616,0.152,1,0.1616,37.9047,1,0.1616,0.9769,1,0.1616,0.1521,1,0.1616,7.447,1,0.192,,,0.0
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,pv_coupled::pressure,100.0,0.3333,1.7412,3,0,3849.5307,5,0,0.1371,2,0,0.1157,1,0.1562,0.1912,1,0.1562,43.437,1,0.1562,0.9634,1,0.1562,0.1914,1,0.1562,7.4773,4,0.2188,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pv_coupled::velocity_x,100.0,0.4667,3.7788,5,0,2511.415,2,0,0.1386,3,0,0.1649,3,0.1131,0.2632,2,0.1164,34.5471,3,0.1224,0.9306,2,0.1164,0.2634,2,0.1164,2.6665,1,0.2876,0.7245,2.0,0.1276
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pv_coupled::velocity_y,100.0,0.5,8.7512,6,0,5180.1342,6,0,0.164,5,0,0.442,1,0.1264,0.8148,1,0.1264,100.0547,1,0.19,0.3326,1,0.1264,0.817,1,0.1264,9.5234,1,0.1667,0.7249,1.0,0.1379
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pv_coupled::velocity_z,100.0,0.4333,3.7788,5,0,2511.415,2,0,0.1386,3,0,0.1944,2,0.1469,0.3302,1,0.1365,53.7458,2,0.1469,0.891,1,0.1365,0.3301,1,0.1365,6.052,1,0.1377,0.7245,2.0,0.1589
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,velocity::velocity_x,100.0,0.4333,3.7785,5,0,2753.733,2,0,0.1409,3,0,0.1728,3,0.1247,0.273,3,0.1247,35.773,3,0.1247,0.9254,3,0.1247,0.2731,3,0.1247,3.1213,3,0.2417,0.7205,2.0,0.1346
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,velocity::velocity_y,100.0,0.4667,8.7512,6,0,5203.5235,6,0,0.1651,5,0,0.4471,1,0.1272,0.8204,2,0.1296,103.9601,1,0.1833,0.3235,2,0.1296,0.8225,2,0.1296,9.7402,2,0.1554,0.7258,1.0,0.1452
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,velocity::velocity_z,100.0,0.3667,1.741,3,0,3867.4146,5,0,0.1377,2,0,0.1917,1,0.1399,0.3337,2,0.1386,51.2694,1,0.1504,0.8887,2,0.1386,0.3336,2,0.1386,5.9668,1,0.1462,0.6935,3.0,0.1476
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pressure::pressure,100.0,0.4333,3.778,5,0,2215.2124,5,0,0.1367,3,0,0.1195,1,0.16,0.2132,1,0.16,43.2804,1,0.16,0.9544,1,0.16,0.2135,1,0.16,7.5807,1,0.2,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pv_coupled::pressure,100.0,0.4,3.7788,5,0,1587.9518,2,0,0.1401,3,0,0.1325,1,0.1559,0.2219,1,0.151,46.1348,1,0.1559,0.9507,1,0.151,0.2221,1,0.151,8.0609,3,0.2352,,,0.0
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,pv_coupled::velocity_x,100.0,0.4333,8.7512,6,0,2798.6785,6,0,0.1625,5,0,0.1773,2,0.0897,0.2803,2,0.0897,36.0323,2,0.0897,0.9214,2,0.0897,0.2804,2,0.0897,3.3745,2,0.4617,0.7068,2.0,0.0897
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,pv_coupled::velocity_y,100.0,0.4,8.7512,6,0,2798.6785,6,0,0.1625,5,0,0.4546,1,0.1417,0.8315,1,0.1393,106.4038,2,0.1455,0.305,1,0.1393,0.8337,1,0.1393,9.3284,1,0.1495,0.7068,2.0,0.1455
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,pv_coupled::velocity_z,100.0,0.3333,8.7512,6,0,2798.6785,6,0,0.1625,5,0,0.2197,3,0.1398,0.3597,3,0.1374,58.4792,3,0.1398,0.8707,3,0.1374,0.3596,3,0.1374,6.1003,1,0.1647,0.7068,2.0,0.1436
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,velocity::velocity_x,100.0,0.4333,3.7785,5,0,1424.139,2,0,0.1386,3,0,0.1982,4,0.1049,0.3064,4,0.1038,39.7901,4,0.1049,0.906,4,0.1038,0.3066,4,0.1038,2.5872,1,0.3661,0.6987,2.0,0.1128
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,velocity::velocity_y,100.0,0.4667,8.7512,6,0,2832.9401,5,0,0.1629,5,0,0.4517,1,0.1293,0.8247,1,0.1293,109.7054,3,0.2086,0.3163,1,0.1293,0.8268,1,0.1293,9.8,3,0.145,0.7115,1.0,0.1293
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,velocity::velocity_z,100.0,0.3,8.7512,6,0,2832.9401,5,0,0.1629,5,0,0.2148,2,0.146,0.3558,1,0.1385,56.9494,2,0.146,0.8735,1,0.1385,0.3557,1,0.1385,6.0499,1,0.1409,0.7115,1.0,0.1515
1,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pressure::pressure,100.0,0.4333,1.4414,1,0,1779.8396,6,0,0.2869,4,0,0.1456,1,0.1453,0.2379,1,0.1453,48.0454,1,0.1453,0.9433,1,0.1453,0.2382,1,0.1453,8.5804,1,0.2733,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::pressure,100.0,0.4,3.7788,5,0,679.0223,3,0,0.1539,3,0,0.1627,1,0.1752,0.2757,1,0.1606,52.4863,1,0.1752,0.9238,1,0.1606,0.276,1,0.1606,6.8594,1,0.1676,,,0.0
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::velocity_x,100.0,0.4333,1.7412,3,0,846.4157,4,0,0.139,2,0,0.2482,4,0.1074,0.3902,4,0.1074,46.8603,4,0.1074,0.8476,4,0.1074,0.3903,4,0.1074,3.1439,1,0.3554,0.6333,4.0,0.1074
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::velocity_y,100.0,0.4667,3.7788,5,0,679.0223,3,0,0.1539,3,0,0.4852,2,0.1342,0.8568,1,0.121,123.1972,3,0.1525,0.262,1,0.121,0.859,1,0.121,9.7347,1,0.2295,0.6785,1.0,0.121
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::velocity_z,100.0,0.3333,3.7788,5,0,679.0223,3,0,0.1539,3,0,0.2411,1,0.1397,0.3866,1,0.136,61.3415,2,0.1565,0.8506,1,0.136,0.3865,1,0.136,6.2764,1,0.1535,0.6785,1.0,0.1422
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,S,velocity::velocity_x,100.0,0.4,8.7512,6,0,1404.3141,6,0,0.1668,5,0,0.2229,1,0.1403,0.3309,1,0.1403,43.4491,1,0.1427,0.8904,1,0.1403,0.3311,1,0.1403,2.9566,1,0.1561,0.6716,1.0,0.1403
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,S,velocity::velocity_y,100.0,0.4333,8.7512,6,0,1404.3141,6,0,0.1668,5,0,0.4717,1,0.1412,0.8518,1,0.1175,119.6525,3,0.1663,0.2706,1,0.1175,0.854,1,0.1175,9.8768,3,0.2223,0.6716,1.0,0.1175
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,velocity::velocity_z,100.0,0.4333,1.741,3,0,850.9813,4,0,0.1363,2,0,0.2641,2,0.1293,0.4267,3,0.1317,64.0835,1,0.1381,0.818,3,0.1317,0.4266,3,0.1317,7.3608,1,0.2056,0.6041,3.0,0.1317
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,pressure::pressure,100.0,0.4,1.7405,3,0,7584.5356,3,0,0.1356,2,0,0.0721,1,0.1656,0.1206,1,0.1656,32.0136,1,0.1656,0.9854,1,0.1656,0.1208,1,0.1656,6.3391,1,0.1722,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pv_coupled::pressure,100.0,0.4,3.7788,5,0,4353.7896,2,0,0.1382,2,0,0.1119,3,0.1582,0.183,3,0.1582,41.3268,3,0.1582,0.9664,3,0.1582,0.1832,3,0.1582,6.6278,1,0.2089,,,0.0
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,pv_coupled::velocity_x,100.0,0.4667,1.7412,3,0,7642.1878,5,0,0.1423,3,0,0.1399,2,0.1092,0.2383,2,0.1092,29.5203,1,0.1114,0.9432,2,0.1092,0.2384,2,0.1092,2.8671,1,0.3309,0.6892,3.0,0.1208
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,pv_coupled::velocity_y,100.0,0.5,8.7512,6,0,9886.6436,6,0,0.1634,5,0,0.4271,1,0.1127,0.7932,1,0.1279,96.7222,1,0.1912,0.3675,1,0.1279,0.7953,1,0.1279,10.5202,5,0.1948,0.7485,1.0,0.1178
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,pv_coupled::velocity_z,100.0,0.4,8.7512,6,0,9886.6436,6,0,0.1634,5,0,0.1711,1,0.1418,0.3009,1,0.1381,48.6054,2,0.154,0.9095,1,0.1381,0.3008,1,0.1381,6.2636,2,0.1456,0.7485,1.0,0.1443
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,velocity::velocity_x,100.0,0.4333,3.7785,5,0,4986.0505,2,0,0.1375,3,0,0.1459,3,0.1349,0.2375,2,0.1277,31.1,3,0.1349,0.9435,2,0.1277,0.2377,2,0.1277,2.5055,1,0.2109,0.7395,2.0,0.1362
1,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,velocity::velocity_y,100.0,0.4667,3.6681,4,0,6848.2821,3,0,0.1332,1,0,0.4507,3,0.1169,0.8244,3,0.1244,105.4798,4,0.1257,0.3167,3,0.1244,0.8266,3,0.1244,9.658,1,0.2613,0.6897,5.0,0.123
1,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,velocity::velocity_z,100.0,0.4,8.7512,6,0,9872.4282,6,0,0.1619,5,0,0.1683,1,0.1393,0.2948,1,0.1369,48.2392,1,0.1393,0.9131,1,0.1369,0.2948,1,0.1369,6.3856,3,0.1622,0.7519,1.0,0.1485
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,diagonal::disp_x,95.5361,0.35,1.4418,1,0,9711.9899,5,0,1.397,5,0,0.3151,3,0.136,0.4907,3,0.1381,67.9276,3,0.136,0.7923,3,0.1381,0.4456,3,0.1381,7.3058,3,0.136,0.9144,1.0,0.1776
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,diagonal::disp_y,97.3578,0.35,1.4418,1,0,9711.9899,5,0,1.397,5,0,0.1866,3,0.1477,0.3523,2,0.1365,56.4801,3,0.1477,0.9013,2,0.1365,0.3142,2,0.1365,6.6622,1,0.1477,0.9144,1.0,0.1477
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,diagonal::disp_z,47.5079,0.45,3.7788,5,0,2553.9346,1,0,0.2243,3,0,0.2864,2,0.1339,0.3708,2,0.1339,55.5301,3,0.1804,0.8881,2,0.1339,0.3188,2,0.1339,3.4441,2,0.1498,0.9072,2.0,0.1339
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,diagonal::stress,46.9408,0.4,1.7412,3,0,3383.6801,3,0,0.2213,2,0,0.42,2,0.156,0.6627,2,0.156,75.5564,3,0.1623,0.6887,2,0.156,0.552,2,0.156,19.5151,2,0.2135,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,horizontal::disp_x,54.3065,0.4,1.7412,3,0,3412.0983,3,0,0.2232,2,0,0.1939,2,0.1325,0.2542,2,0.1325,52.7118,3,0.1441,0.9511,2,0.1325,0.2159,2,0.1325,5.0016,1,0.155,0.9288,1.0,0.1711
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,horizontal::disp_y,95.9842,0.35,3.7788,5,0,2953.1207,1,0,0.2259,3,0,0.2775,2,0.1429,0.4804,2,0.1429,64.615,2,0.1429,0.8301,2,0.1429,0.4122,2,0.1429,11.7756,2,0.1429,0.9263,2.0,0.1429
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,horizontal::disp_z,97.3818,0.35,3.7788,5,0,2953.1207,1,0,0.2259,3,0,0.1066,2,0.1346,0.2196,2,0.1346,20.8799,2,0.1411,0.9664,2,0.1346,0.183,2,0.1346,4.3316,3,0.1861,0.9263,2.0,0.1346
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,horizontal::stress,54.5068,0.45,1.4418,1,0,4053.702,5,0,0.2514,4,0,0.4388,3,0.146,0.7231,3,0.132,74.2272,3,0.146,0.6561,3,0.132,0.5864,3,0.132,19.2151,2,0.312,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,mode_shape_1::mode_x,98.6562,0.35,3.6681,4,0,2573.1286,3,0,0.1911,1,0,0.8633,1,0.1354,1.1918,1,0.1354,197.955,5,0.1379,0.0,1,0.1354,1.0,1,0.1354,15.586,2,0.14,0.0095,4.0,0.1804
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,mode_shape_1::mode_y,48.0653,0.45,3.7785,5,0,2034.7117,1,0,0.1944,2,0,0.7901,1,0.1347,1.1661,1,0.1347,195.3044,4,0.136,0.0001,1,0.1405,1.0,1,0.1347,15.2164,3,0.1597,0.0168,3.0,0.1597
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,mode_shape_1::mode_z,97.5028,0.45,1.741,3,0,2917.6898,4,0,0.1945,3,0,0.9837,4,0.1325,1.2227,4,0.1328,181.2056,3,0.1491,-0.0169,4,0.1328,1.0084,4,0.1325,8.2339,4,0.1393,0.2111,2.0,0.1809
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,mode_shape_2::mode_x,59.2301,0.4,3.7785,5,0,1530.4203,2,0,0.1963,2,0,0.8864,2,0.1221,1.1682,2,0.1221,191.2043,4,0.1221,-0.0003,2,0.1221,1.0002,2,0.1221,13.5387,2,0.2611,0.0726,3.0,0.1283
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,mode_shape_2::mode_y,70.8259,0.45,3.6681,4,0,1528.4306,1,0,0.1913,1,0,0.6409,1,0.1363,1.1092,1,0.1363,199.6348,5,0.1363,0.0,1,0.1363,1.0,1,0.1363,25.5523,2,0.1661,0.0004,5.0,0.1522
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,mode_shape_2::mode_z,63.0997,0.4,3.7785,5,0,1530.4203,2,0,0.1963,2,0,0.8705,1,0.1372,1.168,1,0.1372,188.7379,4,0.1514,0.0005,1,0.1372,0.9998,1,0.1372,6.8447,2,0.1372,0.0726,3.0,0.1626
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::disp_x,97.1615,0.35,1.7412,3,0,3248.8492,4,0,0.2142,3,0,0.0859,2,0.1328,0.1853,2,0.1328,40.1017,1,0.1439,0.9734,2,0.1328,0.1631,2,0.1328,5.2528,3,0.1919,0.9817,2.0,0.1328
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::disp_y,96.2506,0.3,1.7412,3,0,3248.8492,4,0,0.2142,3,0,0.0972,2,0.1392,0.2046,2,0.1392,46.162,2,0.1458,0.9644,2,0.1392,0.1887,2,0.1392,6.9707,3,0.1581,0.9817,2.0,0.1392
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::disp_z,96.4723,0.35,1.7412,3,0,3248.8492,4,0,0.2142,3,0,0.1249,2,0.1429,0.2401,2,0.1429,48.8347,2,0.1429,0.9568,2,0.1429,0.2078,2,0.1429,4.3852,2,0.1429,0.9817,2.0,0.1429
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::stress,98.224,0.3,1.7412,3,0,3248.8492,4,0,0.2142,3,0,0.2732,2,0.1647,0.5249,2,0.1647,76.7536,1,0.1706,0.7848,2,0.1647,0.4639,2,0.1647,22.6089,5,0.1706,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,vertical::disp_x,98.4998,0.35,3.7788,5,0,2053.2433,1,0,0.224,2,0,0.1057,2,0.1324,0.2112,2,0.1324,26.4635,1,0.1463,0.9673,2,0.1324,0.1799,2,0.1324,4.6598,3,0.1853,0.9676,1.0,0.139
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,vertical::disp_y,55.2183,0.4,3.7788,5,0,2053.2433,1,0,0.224,2,0,0.1802,2,0.1316,0.3479,2,0.1316,59.6608,2,0.1382,0.9038,2,0.1316,0.3101,2,0.1316,6.6311,2,0.1974,0.9676,1.0,0.1382
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,vertical::disp_z,98.123,0.35,1.4418,1,0,4161.4285,5,0,0.253,4,0,0.1611,1,0.1524,0.2458,2,0.1362,33.863,2,0.1362,0.9551,2,0.1362,0.2075,2,0.1362,3.6591,3,0.1577,0.9578,3.0,0.145
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,vertical::stress,98.4786,0.3,3.7788,5,0,2053.2433,1,0,0.224,2,0,0.3954,2,0.1667,0.6439,2,0.1667,68.6198,2,0.1667,0.7251,2,0.1667,0.5242,2,0.1667,16.6318,2,0.1667,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,diagonal::disp_x,95.6303,0.35,1.7412,3,0,1749.5866,4,0,0.2226,3,0,0.3601,2,0.1334,0.5555,2,0.1334,74.6876,3,0.1742,0.7339,2,0.1334,0.5044,2,0.1334,6.6931,1,0.1524,0.8612,2.0,0.1399
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,diagonal::disp_y,54.3773,0.4,3.7788,5,0,1376.8831,2,0,0.2223,2,0,0.2086,1,0.1346,0.4087,1,0.1346,58.8915,2,0.1411,0.8671,1,0.1346,0.3645,1,0.1346,7.8458,3,0.1861,0.8712,1.0,0.1346
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,diagonal::disp_z,47.736,0.45,3.7788,5,0,1376.8831,2,0,0.2223,2,0,0.3259,2,0.1235,0.4278,2,0.1235,60.3113,3,0.1822,0.8511,2,0.1235,0.3678,2,0.1235,3.5362,1,0.1619,0.8712,1.0,0.1619
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,diagonal::stress,86.3288,0.4,1.4418,1,0,1511.5356,3,0,0.2489,4,0,0.595,3,0.1647,0.8799,3,0.1647,99.0833,3,0.1647,0.4513,3,0.1647,0.7329,3,0.1647,19.7038,2,0.1766,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,horizontal::disp_x,99.088,0.35,1.4418,1,0,1951.0842,5,0,0.2485,4,0,0.2444,2,0.1329,0.3717,2,0.1329,58.6916,1,0.1849,0.8955,2,0.1329,0.3157,2,0.1329,6.1891,2,0.1394,0.8829,3.0,0.1441
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::disp_y,57.7391,0.4,3.7788,5,0,1395.0735,3,0,0.2232,3,0,0.3264,1,0.141,0.5392,1,0.141,72.5061,1,0.141,0.786,1,0.141,0.4626,1,0.141,11.7444,2,0.1475,0.8951,2.0,0.1475
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,horizontal::disp_z,94.5757,0.35,1.4418,1,0,1951.0842,5,0,0.2485,4,0,0.1698,3,0.1426,0.2837,2,0.1383,32.3357,3,0.1426,0.9439,2,0.1383,0.2364,2,0.1383,4.817,1,0.1574,0.8829,3.0,0.1426
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::stress,60.1405,0.35,3.7788,5,0,1395.0735,3,0,0.2232,3,0,0.4526,2,0.1647,0.7462,2,0.1647,77.1008,1,0.1766,0.6337,2,0.1647,0.6052,2,0.1647,18.1757,2,0.1647,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_1::mode_x,92.7316,0.45,3.6681,4,0,894.9211,1,0,0.1913,1,0,0.8633,1,0.1092,1.1918,1,0.1092,196.1298,5,0.1092,0.0,1,0.1092,1.0,1,0.1092,15.5887,2,0.333,0.0076,5.0,0.1211
2,dimension_3d,evaluation,geofno,deepjeb_3d_2d,M,mode_shape_1::mode_y,49.2626,0.45,1.5457,2,0,1214.6088,3,0,0.2749,5,0,0.8217,3,0.1272,1.1931,3,0.1272,156.1882,2,0.1314,-0.0468,3,0.1272,1.0231,3,0.1272,15.226,4,0.219,0.0732,4.0,0.1408
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,mode_shape_1::mode_z,57.7413,0.4,3.7785,5,0,905.3086,2,0,0.1954,3,0,0.9804,2,0.1397,1.213,2,0.1397,189.5592,4,0.1397,-0.0009,2,0.1397,1.0004,2,0.1397,8.0754,2,0.1508,0.1055,3.0,0.1508
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,mode_shape_2::mode_x,97.2893,0.45,1.4417,1,0,1676.6691,5,0,0.2212,4,0,0.9499,5,0.119,1.2798,4,0.113,149.1558,1,0.1333,-0.2005,4,0.113,1.0957,4,0.113,13.0736,1,0.2898,0.2943,1.0,0.119
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,mode_shape_2::mode_y,83.0843,0.45,3.6681,4,0,808.7467,1,0,0.1915,1,0,0.6409,1,0.1379,1.1092,1,0.1379,196.9998,5,0.1422,0.0,1,0.1379,1.0,1,0.1379,25.55,1,0.1685,0.0014,5.0,0.1379
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,mode_shape_2::mode_z,97.1255,0.45,1.741,3,0,1516.6789,4,0,0.2004,3,0,0.9072,4,0.1413,1.2444,4,0.1413,172.4277,3,0.1523,-0.1345,4,0.1413,1.0651,4,0.1413,7.863,4,0.1413,0.171,2.0,0.1413
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,torsion::disp_x,96.7891,0.35,1.7412,3,0,1684.677,4,0,0.2124,1,0,0.1098,3,0.1399,0.2275,3,0.1399,47.6263,2,0.1491,0.9599,3,0.1399,0.2002,3,0.1399,5.2997,2,0.1491,0.9725,2.0,0.1421
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,torsion::disp_y,91.7413,0.35,1.7412,3,0,1684.677,4,0,0.2124,1,0,0.1198,2,0.1413,0.2499,2,0.1413,51.2374,2,0.1413,0.9469,2,0.1413,0.2305,2,0.1413,7.5574,2,0.1413,0.9725,2.0,0.1523
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,torsion::disp_z,93.544,0.3,1.7412,3,0,1684.677,4,0,0.2124,1,0,0.1591,2,0.1413,0.2919,2,0.1413,59.0903,2,0.1413,0.9362,2,0.1413,0.2527,2,0.1413,5.1565,2,0.1523,0.9725,2.0,0.1413
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,torsion::stress,96.2187,0.3,1.4418,1,0,2624.0332,5,0,0.2452,4,0,0.313,2,0.1572,0.5588,2,0.1572,85.7761,1,0.1773,0.7561,2,0.1572,0.4939,2,0.1572,21.5889,4,0.1938,,,0.0
