Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.7412,3496.8219,0.3635,0.1764,0.334,62.511,0.8973,0.2962,9.712,0.9709
2,regdgcnn,81.4054,1.4418,4122.1276,0.4012,0.1709,0.3317,60.0947,0.901,0.294,9.9456,0.9724
3,transolver,57.5148,3.7788,4384.211,0.3303,0.1657,0.3153,60.3119,0.9076,0.2795,9.3005,0.9767
4,pointnet,39.6909,3.6682,3618.408,0.7317,0.3318,0.598,93.1176,0.6937,0.529,10.7138,0.8773
5,geofno,38.1674,1.5458,5363.4074,0.7315,0.3028,0.5268,93.1346,0.7556,0.4668,13.296,0.8802
