Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.7412,6197.1384,0.2339,4.7668,8.9552,42.7168,0.8982,0.2706,311.4592,0.9953
2,regdgcnn,50.2782,1.4418,9209.5524,0.2629,5.4717,9.5688,50.9584,0.8864,0.2863,289.892,0.992
3,transolver,45.6593,3.7788,6236.7106,0.3807,4.584,9.0242,41.9681,0.8962,0.2749,339.4231,0.9951
4,geofno,45.4106,1.5458,3515.6181,0.2198,7.7574,12.193,70.4025,0.7894,0.4065,292.3564,0.9578
5,pointnet,40.0,3.6682,6297.2846,0.2515,7.9768,12.4766,67.768,0.7598,0.4382,270.0616,0.9847
