Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,79.2543,3.7788,699.8498,0.2228,0.3859,0.6392,71.0081,0.6924,0.534,11.4505,0.8431
2,regdgcnn,77.2263,1.4418,1251.5091,0.2502,0.3578,0.5881,67.7796,0.7288,0.4913,11.9733,0.834
3,transolver_pp,56.3159,1.7412,755.3952,0.3349,0.3848,0.6107,73.2232,0.7183,0.5102,10.7858,0.8255
4,pointnet,40.3675,3.6682,573.6795,0.2453,0.6647,0.9998,122.913,0.2711,0.8367,14.0028,0.4385
5,geofno,40.0,1.5458,609.8084,0.3716,0.6507,0.9668,113.5328,0.3247,0.8095,15.9924,0.3626
