Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.741,5712.8321,0.1939,0.8853,1.2156,157.5262,-0.0433,1.0214,12.9914,0.4753
2,pointnet,59.9655,3.6681,3105.3932,0.1906,0.8779,1.1901,198.6906,0.0,1.0,12.9516,0.0066
3,transolver,49.3871,3.7785,3060.4273,0.2192,0.878,1.1901,191.5768,0.0001,0.9999,12.9437,0.0499
4,abupt,41.7353,8.7512,8243.0323,0.2244,0.9212,1.2967,146.9148,-0.1871,1.0895,13.155,0.5301
5,regdgcnn,40.7624,1.4417,6255.0118,0.2216,0.9604,1.4376,132.1542,-0.4606,1.2075,13.9351,0.6899
