Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,pointnet,97.8354,3.6681,409.3443,0.1901,0.8811,1.1946,178.4911,-0.0075,1.0037,12.9083,0.0916
2,transolver,68.0025,3.7785,438.9483,0.2571,0.921,1.3001,159.3613,-0.194,1.0924,13.7523,0.3755
3,regdgcnn,63.0782,1.4417,1101.888,0.2216,0.9595,1.3853,137.3859,-0.3565,1.1643,13.7592,0.5186
4,transolver_pp,48.5947,1.741,676.3928,0.2897,0.9763,1.4742,136.9423,-0.5355,1.239,13.3755,0.6136
5,abupt,41.4854,8.7512,1193.933,0.221,0.9573,1.3588,144.7528,-0.3034,1.1415,13.7109,0.4683
