Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.7405,676.745,0.9413,8.9717,15.1371,28.1705,0.9856,0.1157,744.5414,
2,transolver,42.0569,3.778,702.3669,0.9539,9.6369,16.5204,29.4113,0.9829,0.1262,920.4632,
3,regdgcnn,41.3408,1.4414,3112.9572,0.9233,11.035,17.56,32.041,0.9807,0.1342,989.2067,
4,abupt,39.6848,8.7512,2247.042,0.8351,15.3501,25.5165,40.4649,0.9592,0.195,993.634,
5,geofno,34.6667,1.5454,478.042,0.8162,28.4127,47.1928,55.4939,0.8603,0.3606,1098.9977,
6,pointnet,34.6667,3.6678,329.5492,0.8022,23.9136,43.6137,51.8494,0.8807,0.3333,1161.1945,
