Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,geofno,81.8286,1.5457,1050.2469,0.2681,0.8302,1.1735,160.8934,-0.0439,1.0217,16.2802,0.0323
2,transolver,75.4852,3.7785,860.2147,0.1995,0.8001,1.149,182.7852,-0.0008,1.0004,15.3275,0.0147
3,pointnet,75.3224,3.6681,808.7467,0.1915,0.7993,1.1485,197.7734,0.0,1.0,15.2977,0.0014
4,transolver_pp,68.4402,1.741,1516.6789,0.2004,0.8417,1.2363,172.6203,-0.1585,1.0761,17.0736,0.171
5,regdgcnn,57.7631,1.4417,1676.6691,0.2212,0.8877,1.2971,143.2013,-0.2767,1.1297,16.2768,0.2943
