Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,pointnet,89.8638,3.6681,413.0404,0.1919,0.8129,1.1679,166.5192,-0.0342,1.0168,15.6548,0.2758
2,geofno,70.5516,1.5457,304.0788,0.2753,0.8356,1.1853,155.4337,-0.0648,1.0319,15.9251,0.1099
3,transolver,65.5279,3.7785,400.6859,0.1981,0.8394,1.2445,156.4872,-0.1743,1.0834,16.5436,0.2912
4,regdgcnn,60.3501,1.4417,834.9878,0.2201,0.8891,1.3154,145.1203,-0.3152,1.1447,17.877,0.4143
5,transolver_pp,42.6388,1.741,673.5828,0.2794,0.8799,1.3635,138.5907,-0.4098,1.1869,18.33,0.5064
