Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.7412,1746.1389,0.2209,0.2927,0.4795,59.6171,0.8185,0.4003,9.9323,0.8957
2,transolver,74.4614,3.7788,1395.0735,0.2232,0.2977,0.4951,59.6495,0.8103,0.4132,10.3903,0.8951
3,regdgcnn,55.0266,1.4418,1951.0842,0.2485,0.3344,0.5218,65.0931,0.7791,0.4352,10.6778,0.8829
4,abupt,41.1788,8.7512,2614.6318,0.2502,0.4249,0.663,78.3082,0.6557,0.5537,11.4466,0.7949
5,pointnet,38.4658,3.6682,918.2575,0.2199,0.6648,0.9984,121.771,0.2741,0.8354,13.901,0.4325
