Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,100.0,3.7785,659.7909,0.1384,0.3273,0.5483,78.3625,0.6491,0.5491,6.8956,0.6563
2,transolver_pp,70.2376,1.741,850.9813,0.1363,0.3463,0.5899,75.6712,0.5863,0.5908,7.3438,0.6041
3,regdgcnn,62.5518,1.4417,739.54,0.1652,0.4525,0.6786,93.2228,0.4947,0.6794,6.9325,0.515
4,abupt,47.4301,8.7512,1404.3141,0.1668,0.3178,0.5307,76.1524,0.6645,0.5315,6.8032,0.6716
5,pointnet,40.6204,3.6681,888.931,0.1349,0.5803,0.8436,118.2361,0.2734,0.8446,7.2546,0.2816
6,geofno,40.2152,1.5457,681.3374,1.0813,0.5038,0.7544,105.8811,0.4135,0.7553,7.6492,0.4187
