Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,100.0,3.778,1054.1426,0.2393,0.1709,0.2876,53.8627,0.9171,0.288,9.2033,
2,regdgcnn,63.498,1.4414,1779.8396,0.2869,0.1456,0.2379,48.0454,0.9433,0.2382,8.5804,
3,transolver_pp,52.0284,1.7405,848.7991,0.303,0.1651,0.2855,52.1056,0.9183,0.2858,9.8692,
4,abupt,42.8068,8.7512,1379.5902,0.1639,0.2519,0.3993,70.3114,0.8402,0.3998,9.0653,
5,pointnet,40.0,3.6678,884.3995,0.2622,0.4199,0.6235,89.6744,0.6103,0.6243,9.6248,
