Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.741,1991.7076,0.2715,0.8004,1.1494,179.1803,-0.0015,1.0008,15.338,0.0451
2,pointnet,57.742,3.6681,1341.7435,0.2736,0.7993,1.1485,198.7199,0.0,1.0,15.2982,0.0005
3,transolver,49.5239,3.7785,1973.7805,0.3382,0.7995,1.1487,189.5245,-0.0003,1.0001,15.3133,0.0116
4,geofno,42.5554,1.5457,575.278,0.2814,0.8341,1.1777,159.7218,-0.0513,1.0254,16.0885,0.0535
5,regdgcnn,40.0732,1.4417,3553.3008,0.2249,0.8476,1.2722,145.2273,-0.2302,1.1085,18.5283,0.427
