Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,83.5355,1.741,3913.6777,0.2429,0.7999,1.1488,185.0681,-0.0005,1.0002,15.3112,0.0027
2,geofno,61.2683,1.5457,1083.813,0.1924,0.8108,1.1585,165.9023,-0.0174,1.0087,15.4183,0.0133
3,transolver,46.0738,3.7785,4045.5593,0.2905,0.7995,1.1486,190.1134,-0.0002,1.0001,15.3026,0.0017
4,pointnet,46.0363,3.6681,3663.5298,0.2854,0.7993,1.1485,199.3861,0.0,1.0,15.2969,0.0021
5,regdgcnn,38.0,1.4417,2050.5932,0.2231,0.872,1.2551,150.0768,-0.1989,1.0921,15.757,0.1223
