Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,horizontal::disp_x,100.0,0.5,1.7412,3,0.1221,6664.5349,3,0.1221,0.2214,2,0.1591,0.1621,1,0.0808,0.2188,1,0.0808,46.3245,2,0.089,0.9638,1,0.0808,0.1858,1,0.0808,4.5137,2,0.105,0.9451,2.0,0.0796
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,horizontal::disp_y,100.0,0.5,1.7412,3,0.1036,6664.5349,3,0.1036,0.2214,2,0.148,0.2354,2,0.0751,0.4231,2,0.0751,57.2365,2,0.0751,0.8682,2,0.0751,0.363,2,0.0751,12.714,3,0.1919,0.9451,2.0,0.0773
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,horizontal::disp_z,100.0,0.5,1.7412,3,0.1232,6664.5349,3,0.1232,0.2214,2,0.1643,0.085,1,0.0834,0.1716,1,0.0834,18.3274,2,0.0786,0.9795,1,0.0834,0.143,1,0.0834,3.9128,2,0.0986,0.9451,2.0,0.0786
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,horizontal::stress,100.0,0.5,1.7412,3,0.1484,6664.5349,3,0.1484,0.2214,2,0.1716,0.3309,2,0.0858,0.6029,1,0.09,59.4255,2,0.0858,0.7609,1,0.09,0.4889,1,0.09,23.4956,5,0.09,,,0.0
1,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_1::mode_x,100.0,0.5,1.5457,2,0.1056,3972.9751,3,0.0899,0.1928,2,0.1405,0.8636,3,0.0885,1.1918,2,0.0912,187.1517,3,0.0917,0.0,2,0.0912,1.0,2,0.0912,15.5746,1,0.1087,0.011,4.0,0.1016
1,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_1::mode_y,100.0,0.5,1.5457,2,0.0899,3972.9751,3,0.0798,0.1928,2,0.118,0.7952,3,0.0778,1.1694,3,0.0798,166.4448,3,0.0798,-0.0056,3,0.0798,1.0028,3,0.0798,15.1233,1,0.2259,0.011,4.0,0.0893
1,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_1::mode_z,100.0,0.5,1.5457,2,0.1166,3972.9751,3,0.1008,0.1928,2,0.1183,0.9807,3,0.0907,1.2128,3,0.0907,192.5181,3,0.0907,-0.0006,3,0.0907,1.0003,3,0.0907,8.0393,1,0.1149,0.011,4.0,0.096
1,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_2::mode_x,100.0,0.5,1.5457,2,0.0921,2297.6777,1,0.0853,0.1931,2,0.0853,0.8876,3,0.0717,1.1694,3,0.0717,183.1212,3,0.0717,-0.0023,3,0.0717,1.0011,3,0.0717,13.4854,2,0.3055,0.0027,4.0,0.0735
1,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_2::mode_y,100.0,0.5,1.5457,2,0.1132,2297.6777,1,0.115,0.1931,2,0.1221,0.6466,3,0.0904,1.1132,3,0.0917,166.1286,3,0.0904,-0.0072,3,0.0981,1.0036,3,0.0917,25.6323,3,0.0904,0.0027,4.0,0.097
1,dimension_3d,evaluation,geofno,deepjeb_3d_2d,XL,mode_shape_2::mode_z,100.0,0.5,1.5457,2,0.1067,2297.6777,1,0.1146,0.1931,2,0.1299,0.873,3,0.0928,1.1699,3,0.0928,179.3941,3,0.0896,-0.0028,3,0.0928,1.0014,3,0.0928,6.8214,3,0.0896,0.0027,4.0,0.0986
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::disp_x,100.0,0.5,1.7412,3,0.1158,6364.3345,3,0.1158,0.2146,2,0.1554,0.0736,2,0.0806,0.1676,2,0.0806,35.4192,1,0.0897,0.9782,2,0.0806,0.1475,2,0.0806,5.1049,3,0.1202,0.987,2.0,0.0806
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::disp_y,100.0,0.5,1.7412,3,0.133,6364.3345,3,0.133,0.2146,2,0.1652,0.0807,2,0.0814,0.1773,1,0.0826,38.6179,1,0.0747,0.9732,1,0.0826,0.1635,1,0.0826,7.373,1,0.0894,0.987,2.0,0.0757
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::disp_z,100.0,0.5,1.7412,3,0.1217,6364.3345,3,0.1217,0.2146,2,0.1863,0.106,2,0.0806,0.211,2,0.0806,42.8044,1,0.0932,0.9666,2,0.0806,0.1826,2,0.0806,4.6759,2,0.0774,0.987,2.0,0.0774
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,torsion::stress,100.0,0.5,1.7412,3,0.117,6364.3345,3,0.117,0.2146,2,0.1524,0.235,2,0.0964,0.4764,2,0.0964,66.7885,1,0.1111,0.8228,2,0.0964,0.421,2,0.0964,21.0303,2,0.117,,,0.0
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::disp_x,100.0,0.5,1.7412,3,0.1492,6619.7429,4,0.1094,0.2221,2,0.1492,0.0909,1,0.0821,0.168,1,0.0821,24.9716,2,0.0864,0.9793,1,0.0821,0.1431,1,0.0821,3.814,1,0.0912,0.9742,2.0,0.0864
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::disp_y,100.0,0.5,1.7412,3,0.1292,6619.7429,4,0.1007,0.2221,2,0.1917,0.1336,2,0.0772,0.2658,2,0.0814,48.2151,2,0.0772,0.9439,2,0.0814,0.237,2,0.0814,6.0872,3,0.1025,0.9742,2.0,0.0772
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::disp_z,100.0,0.5,1.7412,3,0.1405,6619.7429,4,0.0867,0.2221,2,0.1733,0.1701,3,0.0754,0.2199,3,0.0765,38.4129,4,0.1368,0.964,3,0.0765,0.1856,3,0.0765,3.442,3,0.0754,0.9742,2.0,0.0825
1,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,XL,vertical::stress,100.0,0.5,1.7412,3,0.1195,6619.7429,4,0.1055,0.2221,2,0.1681,0.3319,2,0.0897,0.5808,2,0.0882,58.5645,2,0.0897,0.7763,2,0.0882,0.4729,2,0.0882,16.0685,1,0.163,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pressure::pressure,100.0,0.4667,3.778,5,0.147,3981.4514,5,0.1004,0.1352,2,0.1981,0.0909,1,0.0873,0.152,1,0.0873,37.9047,1,0.0873,0.9769,1,0.0873,0.1521,1,0.0873,7.447,1,0.1181,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pv_coupled::pressure,100.0,0.5,3.7788,5,0.1481,2511.415,2,0.1043,0.1386,3,0.2056,0.1269,3,0.0857,0.2083,3,0.0857,46.9711,3,0.0857,0.9565,3,0.0857,0.2085,3,0.0857,7.3234,2,0.1133,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pv_coupled::velocity_x,100.0,0.5,3.7788,5,0.0952,2511.415,2,0.0813,0.1386,3,0.2461,0.1649,3,0.0671,0.2632,2,0.0697,34.5471,3,0.072,0.9306,2,0.0697,0.2634,2,0.0697,2.6665,1,0.1527,0.7245,2.0,0.0764
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pv_coupled::velocity_y,100.0,0.5,3.7788,5,0.1012,2511.415,2,0.1355,0.1386,3,0.185,0.4536,2,0.0757,0.8159,2,0.0757,112.0712,4,0.1034,0.3308,2,0.0757,0.818,2,0.0757,9.6081,2,0.0925,0.7245,2.0,0.0795
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,pv_coupled::velocity_z,100.0,0.5,3.7788,5,0.1127,2511.415,2,0.1234,0.1386,3,0.2073,0.1944,2,0.081,0.3302,1,0.0768,53.7458,2,0.081,0.891,1,0.0768,0.3301,1,0.0768,6.052,1,0.0779,0.7245,2.0,0.0864
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,velocity::velocity_x,100.0,0.5,3.7785,5,0.098,2753.733,2,0.0894,0.1409,3,0.2236,0.1728,3,0.0762,0.273,3,0.0762,35.773,3,0.0762,0.9254,3,0.0762,0.2731,3,0.0762,3.1213,3,0.1302,0.7205,2.0,0.0779
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,L,velocity::velocity_y,100.0,0.5,3.7785,5,0.0724,2753.733,2,0.1337,0.1409,3,0.2189,0.4511,2,0.0724,0.8184,1,0.0809,109.7048,3,0.0917,0.3267,1,0.0809,0.8205,1,0.0809,9.5569,1,0.0892,0.7205,2.0,0.0789
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,velocity::velocity_z,100.0,0.4667,1.741,3,0.109,3867.4146,5,0.1,0.1377,2,0.1907,0.1917,1,0.0836,0.3337,2,0.0825,51.2694,1,0.0904,0.8887,2,0.0825,0.3336,2,0.0825,5.9668,1,0.0911,0.6935,3.0,0.0878
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pressure::pressure,100.0,0.4667,3.778,5,0.1655,2215.2124,5,0.1023,0.1367,3,0.2493,0.1195,1,0.0801,0.2132,1,0.0801,43.2804,1,0.0801,0.9544,1,0.0801,0.2135,1,0.0801,7.5807,1,0.0823,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pv_coupled::pressure,100.0,0.4667,3.7788,5,0.1147,1587.9518,2,0.1534,0.1401,3,0.2311,0.1325,1,0.0808,0.2219,1,0.0742,46.1348,1,0.0808,0.9507,1,0.0742,0.2221,1,0.0742,8.0609,3,0.1164,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pv_coupled::velocity_x,100.0,0.4333,3.7788,5,0.088,1587.9518,2,0.14,0.1401,3,0.1743,0.1734,1,0.0706,0.2753,1,0.0706,35.6266,1,0.0706,0.9241,1,0.0706,0.2755,1,0.0706,3.5681,3,0.1743,0.7108,1.0,0.0706
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,pv_coupled::velocity_y,100.0,0.4667,3.7788,5,0.1004,1587.9518,2,0.1557,0.1401,3,0.1852,0.4554,2,0.0784,0.8316,2,0.0767,105.5713,1,0.0846,0.3047,2,0.0767,0.8338,2,0.0767,9.6221,2,0.0808,0.7108,1.0,0.0846
1,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,M,pv_coupled::velocity_z,100.0,0.4333,1.4418,1,0.114,1727.224,3,0.131,0.1579,4,0.2582,0.2779,4,0.0708,0.4303,4,0.0708,67.5798,4,0.0708,0.8149,4,0.0708,0.4302,4,0.0708,7.102,4,0.0726,0.6029,4.0,0.0702
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,velocity::velocity_x,100.0,0.5,3.7785,5,0.1208,1424.139,2,0.0786,0.1386,3,0.2188,0.1982,4,0.0675,0.3064,4,0.0664,39.7901,4,0.0675,0.906,4,0.0664,0.3066,4,0.0664,2.5872,1,0.176,0.6987,2.0,0.0717
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,velocity::velocity_y,100.0,0.5,3.7785,5,0.0925,1424.139,2,0.1154,0.1386,3,0.2776,0.4607,2,0.0678,0.8335,2,0.0678,118.3968,4,0.0987,0.3016,2,0.0678,0.8357,2,0.0678,9.538,1,0.0766,0.6987,2.0,0.0678
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,M,velocity::velocity_z,100.0,0.4667,1.741,3,0.1206,1982.8411,4,0.1002,0.1385,2,0.2801,0.2129,1,0.0733,0.3614,2,0.069,56.0895,1,0.0733,0.8694,2,0.069,0.3614,2,0.069,6.203,2,0.0705,0.69,3.0,0.075
1,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pressure::pressure,100.0,0.5,1.4414,1,0.1321,1779.8396,6,0.1425,0.2869,4,0.1792,0.1456,1,0.085,0.2379,1,0.085,48.0454,1,0.085,0.9433,1,0.085,0.2382,1,0.085,8.5804,1,0.1215,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::pressure,100.0,0.5,3.7788,5,0.1664,679.0223,3,0.1186,0.1539,3,0.2134,0.1627,1,0.0876,0.2757,1,0.0806,52.4863,1,0.0876,0.9238,1,0.0806,0.276,1,0.0806,6.8594,1,0.0844,,,0.0
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::velocity_x,100.0,0.5,1.7412,3,0.1225,846.4157,4,0.1082,0.139,2,0.1501,0.2482,4,0.0722,0.3902,4,0.0722,46.8603,4,0.0722,0.8476,4,0.0722,0.3903,4,0.0722,3.1439,1,0.1862,0.6333,4.0,0.0722
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::velocity_y,100.0,0.5,3.7788,5,0.1141,679.0223,3,0.0983,0.1539,3,0.1812,0.4852,2,0.0764,0.8568,1,0.0752,123.1972,3,0.0934,0.262,1,0.0752,0.859,1,0.0752,9.7347,1,0.1359,0.6785,1.0,0.0752
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,pv_coupled::velocity_z,100.0,0.5,3.7788,5,0.1207,679.0223,3,0.1096,0.1539,3,0.2445,0.2411,1,0.0751,0.3866,1,0.0712,61.3415,2,0.0829,0.8506,1,0.0712,0.3865,1,0.0712,6.2764,1,0.0808,0.6785,1.0,0.0728
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,velocity::velocity_x,100.0,0.5,3.7785,5,0.1046,659.7909,1,0.2093,0.1384,3,0.1783,0.2458,2,0.0713,0.3666,2,0.0713,47.7142,3,0.0724,0.8654,2,0.0713,0.3668,2,0.0713,3.1936,4,0.0789,0.6563,2.0,0.0713
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,velocity::velocity_y,100.0,0.5,3.7785,5,0.0927,659.7909,1,0.1705,0.1384,3,0.1236,0.4718,2,0.0828,0.8596,2,0.0723,119.5019,2,0.1122,0.2572,2,0.0723,0.8619,2,0.0723,9.733,1,0.1254,0.6563,2.0,0.0761
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,velocity::velocity_z,100.0,0.5,3.7785,5,0.1015,659.7909,1,0.1796,0.1384,3,0.1698,0.2642,3,0.0735,0.4187,2,0.0747,67.8713,3,0.0834,0.8248,2,0.0747,0.4186,2,0.0747,7.7602,4,0.0934,0.6563,2.0,0.0747
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,pressure::pressure,100.0,0.4667,1.7405,3,0.2631,7584.5356,3,0.1325,0.1356,2,0.1426,0.0721,1,0.0769,0.1206,1,0.0769,32.0136,1,0.0769,0.9854,1,0.0769,0.1208,1,0.0769,6.3391,1,0.0775,,,0.0
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pv_coupled::pressure,100.0,0.5,3.7788,5,0.1379,4353.7896,2,0.1047,0.1382,2,0.2426,0.1119,3,0.0789,0.183,3,0.0789,41.3268,3,0.0789,0.9664,3,0.0789,0.1832,3,0.0789,6.6278,1,0.1205,,,0.0
1,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,pv_coupled::velocity_x,100.0,0.5,1.7412,3,0.0915,7642.1878,5,0.0782,0.1423,3,0.2346,0.1399,2,0.0709,0.2383,2,0.0709,29.5203,1,0.0732,0.9432,2,0.0709,0.2384,2,0.0709,2.8671,1,0.1663,0.6892,3.0,0.0726
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pv_coupled::velocity_y,100.0,0.5,3.7788,5,0.0726,4353.7896,2,0.1053,0.1382,2,0.1963,0.4396,2,0.0714,0.8028,2,0.0872,108.5577,4,0.1167,0.3522,2,0.0872,0.8049,2,0.0872,10.1075,4,0.1041,0.738,2.0,0.072
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pv_coupled::velocity_z,100.0,0.5,3.7788,5,0.0944,4353.7896,2,0.1025,0.1382,2,0.2601,0.1831,3,0.0773,0.3114,2,0.0756,49.8625,3,0.084,0.9031,2,0.0756,0.3113,2,0.0756,6.0797,1,0.0802,0.738,2.0,0.0746
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,velocity::velocity_x,100.0,0.4667,3.7785,5,0.0908,4986.0505,2,0.107,0.1375,3,0.2602,0.1459,3,0.0741,0.2375,2,0.0713,31.1,3,0.0741,0.9435,2,0.0713,0.2377,2,0.0713,2.5055,1,0.1047,0.7395,2.0,0.0752
1,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,velocity::velocity_y,100.0,0.5,3.6681,4,0.0753,6848.2821,3,0.1104,0.1332,1,0.2509,0.4507,3,0.0662,0.8244,3,0.0726,105.4798,4,0.069,0.3167,3,0.0726,0.8266,3,0.0726,9.658,1,0.1403,0.6897,5.0,0.0702
1,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,velocity::velocity_z,100.0,0.5,3.7785,5,0.0979,4986.0505,2,0.101,0.1375,3,0.2938,0.1829,3,0.0703,0.3141,2,0.0698,50.062,3,0.0703,0.9014,2,0.0698,0.314,2,0.0698,6.3483,2,0.0829,0.7395,2.0,0.0746
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,diagonal::disp_x,63.1514,0.5,3.7788,5,0.1159,2553.9346,1,0.1159,0.2243,3,0.1629,0.303,1,0.0804,0.4748,1,0.0849,66.1536,1,0.0804,0.8056,1,0.0849,0.4311,1,0.0849,6.8662,1,0.0804,0.9072,2.0,0.1096
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,diagonal::disp_y,63.5399,0.5,3.7788,5,0.1264,2553.9346,1,0.1264,0.2243,3,0.1517,0.1698,1,0.0843,0.3267,1,0.082,51.8861,1,0.0843,0.9151,1,0.082,0.2914,1,0.082,7.083,2,0.0905,0.9072,2.0,0.0905
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,diagonal::disp_z,62.1254,0.5,3.7788,5,0.1566,2553.9346,1,0.1566,0.2243,3,0.1084,0.2864,2,0.0783,0.3708,2,0.0783,55.5301,3,0.1084,0.8881,2,0.0783,0.3188,2,0.0783,3.4441,2,0.0783,0.9072,2.0,0.0783
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,diagonal::stress,61.4763,0.5,3.7788,5,0.1218,2553.9346,1,0.1218,0.2243,3,0.159,0.4078,1,0.0908,0.6547,1,0.0954,73.5487,1,0.0987,0.6962,1,0.0954,0.5453,1,0.0954,19.6645,3,0.1218,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,horizontal::disp_x,54.1661,0.5,3.7788,5,0.122,2953.1207,1,0.122,0.2259,3,0.1749,0.198,3,0.076,0.2764,3,0.076,52.3294,2,0.0889,0.9422,3,0.076,0.2347,3,0.076,5.3137,2,0.0833,0.9263,2.0,0.1049
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,horizontal::disp_y,53.987,0.5,3.7788,5,0.1491,2953.1207,1,0.1491,0.2259,3,0.2236,0.2775,2,0.0683,0.4804,2,0.0683,64.615,2,0.0683,0.8301,2,0.0683,0.4122,2,0.0683,11.7756,2,0.0683,0.9263,2.0,0.0683
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,horizontal::disp_z,53.7876,0.5,3.7788,5,0.1364,2953.1207,1,0.1364,0.2259,3,0.1869,0.1066,2,0.0753,0.2196,2,0.0753,20.8799,2,0.0701,0.9664,2,0.0753,0.183,2,0.0753,4.3316,3,0.0935,0.9263,2.0,0.0753
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,horizontal::stress,54.0818,0.5,1.4418,1,0.1149,4053.702,5,0.1149,0.2514,4,0.193,0.4388,3,0.0894,0.7231,3,0.0894,74.2272,3,0.0894,0.6561,3,0.0894,0.5864,3,0.0894,19.2151,2,0.1304,,,0.0
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,mode_shape_1::mode_x,95.0571,0.45,3.6681,4,0.0987,2573.1286,3,0.1054,0.1911,1,0.1321,0.8633,1,0.0878,1.1918,1,0.0878,197.955,5,0.0906,0.0,1,0.0878,1.0,1,0.0878,15.586,2,0.0896,0.0095,4.0,0.1321
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,mode_shape_1::mode_y,96.0028,0.45,3.7785,5,0.0991,2034.7117,1,0.0998,0.1944,2,0.1386,0.7901,1,0.085,1.1661,1,0.085,195.3044,4,0.0872,0.0001,1,0.0872,1.0,1,0.085,15.2164,3,0.1166,0.0168,3.0,0.1166
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,mode_shape_1::mode_z,76.993,0.45,1.741,3,0.0967,2917.6898,4,0.1091,0.1945,3,0.1232,0.9837,4,0.0871,1.2227,4,0.0888,181.2056,3,0.0955,-0.0169,4,0.0888,1.0084,4,0.0871,8.2339,4,0.0898,0.2111,2.0,0.134
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,mode_shape_2::mode_x,50.5592,0.45,3.7785,5,0.1018,1530.4203,2,0.0965,0.1963,2,0.0896,0.8864,2,0.0845,1.1682,2,0.0845,191.2043,4,0.0845,-0.0003,2,0.0845,1.0002,2,0.0845,13.5387,2,0.1956,0.0726,3.0,0.0941
2,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,mode_shape_2::mode_y,68.3642,0.45,3.6681,4,0.1087,1528.4306,1,0.1061,0.1913,1,0.1,0.6409,1,0.0935,1.1092,1,0.0935,199.6348,5,0.0935,0.0,1,0.0935,1.0,1,0.0935,25.5523,2,0.1087,0.0004,5.0,0.1087
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,mode_shape_2::mode_z,51.9169,0.45,3.7785,5,0.102,1530.4203,2,0.1072,0.1963,2,0.1008,0.8705,1,0.0952,1.168,1,0.0952,188.7379,4,0.1008,0.0005,1,0.0952,0.9998,1,0.0952,6.8447,2,0.0941,0.0726,3.0,0.1144
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::disp_x,61.8983,0.5,1.7412,3,0.127,3248.8492,4,0.1185,0.2142,3,0.1904,0.0859,2,0.0751,0.1853,2,0.0751,40.1017,1,0.086,0.9734,2,0.0751,0.1631,2,0.0751,5.2528,3,0.1025,0.9817,2.0,0.0751
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::disp_y,61.9653,0.5,1.7412,3,0.1262,3248.8492,4,0.1143,0.2142,3,0.1836,0.0972,2,0.083,0.2046,2,0.083,46.162,2,0.0767,0.9644,2,0.083,0.1887,2,0.083,6.9707,3,0.0842,0.9817,2.0,0.083
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::disp_z,61.7345,0.5,1.7412,3,0.1249,3248.8492,4,0.1249,0.2142,3,0.221,0.1249,2,0.0756,0.2401,2,0.0756,48.8347,2,0.0756,0.9568,2,0.0756,0.2078,2,0.0756,4.3852,2,0.0756,0.9817,2.0,0.0756
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,torsion::stress,60.8812,0.5,1.7412,3,0.1383,3248.8492,4,0.1458,0.2142,3,0.1927,0.2732,2,0.0843,0.5249,2,0.0843,76.7536,1,0.093,0.7848,2,0.0843,0.4639,2,0.0843,22.6089,5,0.093,,,0.0
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,vertical::disp_x,65.5257,0.5,1.7412,3,0.1259,3382.4872,4,0.1277,0.224,2,0.1822,0.1038,1,0.078,0.1905,1,0.078,26.6865,2,0.0767,0.9734,1,0.078,0.1622,1,0.078,4.5703,2,0.0951,0.9619,2.0,0.0804
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,vertical::disp_y,63.0986,0.5,1.7412,3,0.1336,3382.4872,4,0.1357,0.224,2,0.1745,0.174,1,0.0747,0.3441,1,0.0747,57.3784,1,0.0735,0.9059,1,0.0747,0.3068,1,0.0747,7.2403,3,0.1068,0.9619,2.0,0.077
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,vertical::disp_z,64.0346,0.5,1.7412,3,0.1308,3382.4872,4,0.176,0.224,2,0.1429,0.1918,3,0.0774,0.2634,3,0.078,41.1179,3,0.078,0.9484,3,0.078,0.2223,3,0.078,3.3681,2,0.0797,0.9619,2.0,0.081
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,L,vertical::stress,61.1481,0.5,3.7788,5,0.1603,2053.2433,1,0.1449,0.224,2,0.2074,0.3954,2,0.0812,0.6439,2,0.0812,68.6198,2,0.0812,0.7251,2,0.0812,0.5242,2,0.0812,16.6318,2,0.0812,,,0.0
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,diagonal::disp_x,67.5709,0.5,1.4418,1,0.1213,1511.5356,3,0.1351,0.2489,4,0.1321,0.3843,3,0.0782,0.6502,3,0.0782,68.5955,1,0.11,0.6354,3,0.0782,0.5903,3,0.0782,7.7756,3,0.0974,0.8376,3.0,0.0914
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,diagonal::disp_y,76.157,0.5,1.4418,1,0.1197,1511.5356,3,0.1497,0.2489,4,0.1684,0.2728,3,0.0781,0.4532,3,0.0781,73.4056,3,0.0804,0.8367,3,0.0781,0.4042,3,0.0781,5.7986,1,0.0913,0.8376,3.0,0.0781
2,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,diagonal::disp_z,54.3598,0.5,1.7412,3,0.1418,1749.5866,4,0.1079,0.2226,3,0.1418,0.3328,3,0.0776,0.437,3,0.0776,61.5042,4,0.0955,0.8446,3,0.0776,0.3758,3,0.0776,3.8719,2,0.1013,0.8612,2.0,0.1013
2,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,diagonal::stress,60.7446,0.5,1.4418,1,0.1775,1511.5356,3,0.1291,0.2489,4,0.1623,0.595,3,0.0887,0.8799,3,0.0887,99.0833,3,0.0887,0.4513,3,0.0887,0.7329,3,0.0887,19.7038,2,0.0874,,,0.0
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::disp_x,58.3401,0.5,3.7788,5,0.1561,1395.0735,3,0.073,0.2232,3,0.2161,0.2514,3,0.073,0.3812,3,0.073,59.409,2,0.1022,0.8901,3,0.073,0.3237,3,0.073,6.2111,3,0.077,0.8951,2.0,0.0839
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::disp_y,58.3131,0.5,3.7788,5,0.1499,1395.0735,3,0.0918,0.2232,3,0.2373,0.3264,1,0.073,0.5392,1,0.073,72.5061,1,0.073,0.786,1,0.073,0.4626,1,0.073,11.7444,2,0.078,0.8951,2.0,0.078
2,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,horizontal::disp_z,57.066,0.5,3.7788,5,0.1528,1395.0735,3,0.0764,0.2232,3,0.2322,0.1605,2,0.0806,0.3137,3,0.0735,29.5822,2,0.0806,0.9315,3,0.0735,0.2615,3,0.0735,5.4299,3,0.0764,0.8951,2.0,0.0806
