Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,83.795,1.7411,6330.5971,0.8104,0.3497,0.5443,82.6395,0.6722,0.4818,9.6657,0.6616
2,regdgcnn,70.0856,1.4418,5936.2612,0.471,0.3606,0.5628,75.4985,0.643,0.4973,9.7341,0.6825
3,transolver,55.4333,3.7787,7325.0653,0.647,0.3443,0.5396,82.1824,0.6754,0.477,9.5746,0.6586
4,abupt,46.1346,8.7512,3786.5051,0.8168,0.24,0.4159,60.0734,0.7688,0.4165,6.9714,0.715
5,geofno,43.0533,1.5458,3953.9333,0.5244,0.4778,0.7189,102.4034,0.5321,0.6385,12.0187,0.5429
6,pointnet,41.4571,3.6682,6268.2414,1.0455,0.4807,0.736,105.8263,0.5156,0.6508,10.9052,0.5571
