Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,83.976,1.7411,6681.8036,0.1936,0.3318,0.5241,72.3114,0.6665,0.464,9.857,0.7406
2,transolver,79.5372,3.7787,4596.5702,0.2075,0.3241,0.5083,77.8764,0.6936,0.4494,9.7148,0.6799
3,regdgcnn,46.5768,1.4418,8322.2282,0.2611,0.3635,0.5862,71.1564,0.5741,0.5181,10.1699,0.8125
4,pointnet,46.1962,3.6682,5468.7952,0.1901,0.4044,0.6275,92.9735,0.6139,0.5556,10.1798,0.6278
5,abupt,45.4782,8.7512,9143.6201,0.2206,0.3513,0.5469,73.4897,0.6449,0.4824,9.623,0.7721
