Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.7405,1919.0158,1.1423,0.0975,0.1624,38.9979,0.9736,0.1626,6.7805,
2,regdgcnn,78.3866,1.4414,3040.0812,0.8103,0.1028,0.1681,39.0354,0.9717,0.1683,7.926,
3,transolver,54.7952,3.778,1723.9413,1.1265,0.0875,0.1453,36.4493,0.9788,0.1455,7.6082,
4,abupt,42.6195,8.7512,3803.6828,0.8262,0.1286,0.2197,46.2513,0.9516,0.22,7.7843,
5,geofno,40.1062,1.5454,938.6505,1.0858,0.2283,0.3693,63.8927,0.8633,0.3698,8.7538,
6,pointnet,38.6667,3.6678,1023.7933,5.0232,0.2216,0.4001,60.0791,0.8395,0.4006,9.331,
