Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,abupt,80.8415,8.7512,1123.087,0.8252,0.3272,0.5474,77.5422,0.6528,0.5482,6.9354,0.66
2,regdgcnn,67.412,1.4417,1485.8313,1.3384,0.3362,0.5629,76.2476,0.6267,0.5637,6.7745,0.6391
3,transolver_pp,59.7606,1.741,765.8505,2.7261,0.3434,0.5728,79.3511,0.6289,0.5736,6.9942,0.6351
4,transolver,51.5421,3.7785,646.8011,1.3484,0.327,0.549,75.967,0.6463,0.5498,7.0052,0.654
5,pointnet,37.254,3.6681,517.6398,1.1598,0.4384,0.6899,94.1077,0.4985,0.6908,7.0886,0.5068
6,geofno,34.6667,1.5457,681.3374,1.0813,0.5038,0.7544,105.8811,0.4135,0.7553,7.6492,0.4187
