Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,90.5363,1.7412,1491.3957,0.785,0.2409,0.4154,65.0386,0.7703,0.416,6.7582,0.7172
2,regdgcnn,70.0091,1.4418,3029.8479,0.8064,0.2313,0.4018,57.4512,0.7728,0.4024,6.8699,0.7196
3,abupt,47.379,8.7512,3824.533,0.8093,0.2385,0.4142,59.2936,0.7701,0.4149,7.2406,0.7161
4,transolver,47.3389,3.7788,2940.8333,1.2875,0.2232,0.3935,59.7018,0.7848,0.3941,6.7748,0.7323
5,pointnet,40.4756,3.6682,1022.2462,1.3224,0.3202,0.5279,77.3842,0.6834,0.5286,7.5113,0.6373
6,geofno,40.1682,1.5458,475.6891,0.9157,0.3725,0.5911,84.6199,0.6216,0.5918,7.4195,0.564
