Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,IS ↑,FID ↓,LPIPS ↑,PSNR ↑,MS-SSIM ↓,Precision ↑,Density ↑,Recall ↑,Coverage ↑
1,vae,100.0,50.718,5505.7228,0.0221,1.4037,215.228,0.1387,11.0601,0.635,0.0,0.0,0.0033,0.0
2,r1gan,42.4899,23.951,1967.1682,0.0127,1.8206,205.4044,0.2265,9.2509,0.5563,0.0,0.0,0.0,0.0
3,gan,42.3723,76.3651,4132.2586,0.0316,1.7068,233.1974,0.2839,9.2029,0.4792,0.0,0.0,0.0,0.0
4,vqvae,41.4235,4.8899,755.5677,0.0266,1.9208,296.0853,0.1719,10.1655,0.4447,0.0,0.0,0.0,0.0
5,dcgan,39.9598,23.951,959.3226,0.0204,1.0333,217.5818,0.0172,10.182,0.9859,0.0,0.0,0.0,0.0
6,ddpm,39.6645,71.4391,4214.3645,2.4999,1.6728,344.2823,0.333,5.0439,0.0252,0.0,0.0,0.0,0.0
7,wgan_gp,39.096,23.9471,112.578,0.0111,1.1203,371.4661,0.0404,9.6264,0.9644,0.0,0.0,0.0,0.0
8,lsgan,38.997,39.0898,2266.9122,0.0245,1.0138,352.1798,0.008,8.5442,0.9918,0.0,0.0,0.0,0.0
9,wgan_cp,38.8889,23.9471,310.5993,0.019,1.0512,325.9688,0.0185,7.192,0.9868,0.0,0.0,0.0,0.0
