Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,92.0851,3.7788,732.9015,0.2167,0.2078,0.3918,71.4704,0.865,0.3475,10.0695,0.9612
2,regdgcnn,66.7209,1.4418,1152.8183,0.2404,0.2067,0.3727,68.9666,0.8768,0.3306,9.694,0.9545
3,transolver_pp,46.8039,1.7412,730.3642,0.3252,0.2215,0.4241,72.8479,0.8444,0.3758,10.3435,0.9536
4,pointnet,40.9747,3.6682,766.1087,0.212,0.5066,0.9335,132.7901,0.2904,0.8251,12.9962,0.4602
5,abupt,40.7488,8.7512,1326.8125,0.2415,0.3778,0.6621,100.6785,0.6242,0.5858,11.1286,0.8646
