Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,regdgcnn,99.8263,1.4418,6610.8337,0.3511,0.2475,0.4066,54.8043,0.862,0.3428,8.8706,0.9516
2,transolver_pp,96.9281,1.7412,4761.6775,0.4674,0.2543,0.4262,54.7469,0.8518,0.36,9.1409,0.9422
3,transolver,96.4152,3.7788,6408.7713,0.6074,0.2535,0.4291,53.8658,0.8518,0.3622,9.7266,0.9432
4,geofno,36.7825,1.5458,5015.8326,1.0708,0.4767,0.7256,92.5891,0.6027,0.6142,14.4767,0.711
5,pointnet,33.0,3.6682,5832.1357,0.539,0.5216,0.8122,96.0327,0.5044,0.6866,13.6174,0.7197
