Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,90.1924,1.7412,6214.6045,0.2458,3.3807,5.889,39.286,0.889,0.2652,196.0091,0.992
2,regdgcnn,66.7263,1.4418,9206.6253,0.2627,3.5807,5.9805,45.9225,0.8826,0.2733,187.0828,0.9894
3,transolver,48.7418,3.7788,5719.4758,0.3517,3.3891,5.928,40.4801,0.8854,0.2685,198.3658,0.9918
4,geofno,41.6686,1.5458,4009.9346,0.2155,5.3848,8.1538,64.1251,0.7634,0.3979,198.2425,0.969
5,pointnet,40.0,3.6682,6313.3013,0.2545,5.362,8.3625,59.9938,0.7237,0.4344,195.9224,0.9771
