Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,100.0,1.7412,1648.1474,0.299,4.6037,7.3072,52.6748,0.8025,0.3631,197.3462,0.9807
2,regdgcnn,56.9815,1.4418,2369.2793,0.3009,4.3124,6.849,54.0692,0.827,0.3385,190.7099,0.982
3,transolver,49.4666,3.7788,1671.8016,0.2581,4.5716,7.3572,52.0966,0.803,0.3629,199.6402,0.9813
4,geofno,40.8772,1.5458,804.1954,0.2135,7.769,11.123,97.6732,0.3996,0.6489,201.1071,0.8187
5,pointnet,40.2,3.6682,1639.227,0.2534,7.869,11.403,101.9932,0.2951,0.7096,202.5839,0.8618
