Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,92.3829,3.7785,781.298,0.2303,425.2532,568.4189,183.6935,-0.0027,1.0013,5742.6851,0.16
2,transolver_pp,69.9791,1.741,1164.5475,0.2455,425.2493,568.341,187.4162,-0.0022,1.001,5730.9185,0.1124
3,pointnet,52.0186,3.6681,695.3828,0.1946,424.8751,567.7908,192.2902,-0.0002,1.0001,5719.7772,0.0111
4,geofno,41.3258,1.5457,477.9943,0.1876,441.4608,593.5572,157.3041,-0.0931,1.0455,5987.3815,0.133
5,regdgcnn,37.6275,1.4417,1152.3368,0.2355,484.0495,674.8713,148.2415,-0.3583,1.1622,6257.3955,0.2764
