Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,geofno,99.4531,1.5457,3972.9751,0.1928,0.8798,1.1913,182.0382,-0.0021,1.001,12.9124,0.011
2,transolver,90.1821,3.7785,3060.4273,0.2192,0.878,1.1901,191.5768,0.0001,0.9999,12.9437,0.0499
3,pointnet,86.6587,3.6681,3105.3932,0.1906,0.8779,1.1901,198.6906,0.0,1.0,12.9516,0.0066
4,transolver_pp,72.3798,1.741,5712.8321,0.1939,0.8853,1.2156,157.5262,-0.0433,1.0214,12.9914,0.4753
5,regdgcnn,35.3333,1.4417,6255.0118,0.2216,0.9604,1.4376,132.1542,-0.4606,1.2075,13.9351,0.6899
