Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,83.7255,3.7787,1249.8657,0.2149,0.4207,0.641,95.2905,0.6065,0.5486,10.7623,0.6347
2,transolver_pp,81.0747,1.7411,1676.278,0.2135,0.4364,0.6755,89.2933,0.5448,0.5781,11.3069,0.7111
3,regdgcnn,55.1296,1.4418,2003.4606,0.2409,0.4637,0.7096,85.0237,0.4903,0.6072,11.1421,0.7546
4,pointnet,53.4364,3.6682,1007.7354,0.211,0.63,0.9561,137.3384,0.2777,0.8195,13.3462,0.3682
5,abupt,41.9115,8.7512,2587.4911,0.2423,0.4951,0.747,101.4463,0.5106,0.6397,11.5884,0.7278
