Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,86.2531,3.7787,636.7274,0.2235,0.4791,0.7398,94.5507,0.502,0.6332,11.7849,0.7009
2,regdgcnn,66.0954,1.4418,1004.027,0.2403,0.4806,0.7466,88.5064,0.4694,0.6392,12.0552,0.748
3,pointnet,56.5021,3.6682,547.9154,0.2366,0.664,1.0207,137.1322,0.1972,0.8765,13.8621,0.3592
4,transolver_pp,46.6671,1.7411,730.9099,0.3425,0.4996,0.7921,90.2635,0.4141,0.6785,11.8902,0.7638
5,abupt,41.226,8.7512,1331.0708,0.2414,0.5669,0.8696,103.9526,0.3663,0.7451,12.8599,0.6709
