Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,89.711,1.7411,7952.3333,0.5788,0.3903,0.5926,90.2167,0.6361,0.5072,10.695,0.6437
2,transolver,83.323,3.7787,9000.1585,0.5778,0.3876,0.5926,90.5274,0.6367,0.5071,10.6195,0.636
3,regdgcnn,76.7843,1.4418,6992.7198,0.3497,0.4078,0.6216,82.083,0.596,0.5321,10.7933,0.6711
4,pointnet,44.8967,3.6682,8089.0558,0.8141,0.5392,0.8113,116.5223,0.4546,0.6949,12.1589,0.5301
5,geofno,39.8033,1.5458,5184.7483,0.3928,0.5164,0.7665,108.6984,0.4995,0.6566,13.6055,0.5386
