Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,86.1855,1.7411,614.0074,0.2626,117.4203,162.7627,97.2524,0.5578,0.5771,1883.4508,0.6969
2,regdgcnn,59.7715,1.4418,804.5125,0.2581,135.5581,187.8975,89.1353,0.4901,0.5907,1961.1734,0.733
3,pointnet,51.7666,3.6682,565.7847,0.2308,119.5243,165.0007,140.0233,0.207,0.8352,1877.3096,0.4915
4,geofno,50.324,1.5458,301.8082,0.2054,125.1011,171.8031,123.1135,0.2733,0.7867,2002.8042,0.5362
5,transolver,49.455,3.7787,639.4444,0.2569,118.6585,164.7097,95.4379,0.5574,0.5725,1892.9547,0.7131
