Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,88.8245,1.7411,2892.675,0.2511,115.1086,159.8421,90.1907,0.6441,0.4791,1839.4673,0.6662
2,transolver,61.1062,3.7787,2778.1752,0.2759,115.0124,159.8036,88.1212,0.6452,0.4779,1854.4393,0.669
3,pointnet,52.3478,3.6682,2756.4978,0.2324,117.6691,162.8867,116.3068,0.4782,0.6452,1865.039,0.6236
4,regdgcnn,49.1095,1.4418,3918.318,0.2547,119.4957,172.5904,82.657,0.6035,0.4987,1941.5042,0.7876
5,geofno,42.6033,1.5458,1484.6983,0.2061,119.116,164.0026,110.6029,0.5066,0.6235,1891.43,0.6177
