Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,89.1029,1.7411,1676.278,0.2135,0.4364,0.6755,89.2933,0.5448,0.5781,11.3069,0.7111
2,transolver,62.2025,3.7787,1249.8657,0.2149,0.4207,0.641,95.2905,0.6065,0.5486,10.7623,0.6347
3,regdgcnn,53.0156,1.4418,2003.4606,0.2409,0.4637,0.7096,85.0237,0.4903,0.6072,11.1421,0.7546
4,pointnet,50.8274,3.6682,1007.7354,0.211,0.63,0.9561,137.3384,0.2777,0.8195,13.3462,0.3682
5,geofno,47.399,1.5458,1352.3746,0.3206,0.5751,0.8485,114.9715,0.41,0.7273,13.4788,0.481
