Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,abupt,79.0095,8.7512,9886.6436,0.1634,0.2093,0.372,53.7108,0.7994,0.3726,6.9401,0.7485
2,transolver_pp,69.0862,1.7412,7642.1878,0.1423,0.2264,0.4049,56.2401,0.7474,0.4055,6.7922,0.6892
3,transolver,67.2572,3.7788,4353.7896,0.1382,0.2212,0.3862,57.6721,0.7901,0.3868,6.6076,0.738
4,regdgcnn,43.5194,1.4418,5461.8211,0.1581,0.2715,0.4604,64.1053,0.7282,0.4611,6.579,0.6722
5,pointnet,43.1526,3.6682,6873.904,0.1343,0.2835,0.4847,68.7672,0.7235,0.4854,7.3075,0.6784
6,geofno,37.8497,1.5458,1691.5263,2.1546,0.3482,0.5613,80.7748,0.6491,0.562,7.2837,0.5902
