Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,100.0,3.7788,2511.415,0.1386,0.235,0.4044,61.8338,0.7772,0.405,6.4125,0.7245
2,transolver_pp,53.6966,1.7412,3849.5307,0.1371,0.2448,0.4324,59.3779,0.7277,0.4331,7.1508,0.6691
3,regdgcnn,48.4057,1.4418,3610.4934,0.158,0.2612,0.4347,63.7417,0.7544,0.4354,6.6929,0.6996
4,abupt,46.3907,8.7512,5180.1342,0.164,0.2306,0.4014,57.9844,0.7785,0.402,6.5638,0.7249
5,pointnet,40.7178,3.6682,3559.0135,0.1346,0.3167,0.5234,76.133,0.689,0.5242,7.4281,0.6461
