Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,100.0,3.7788,1587.9518,0.1401,0.2434,0.4191,60.9322,0.7647,0.4198,6.8789,0.7108
2,transolver_pp,60.819,1.7412,1986.5506,0.1386,0.2512,0.4372,62.7068,0.7445,0.4378,7.1203,0.6877
3,regdgcnn,45.2138,1.4418,1727.224,0.1579,0.3261,0.5274,75.8617,0.6676,0.5282,7.119,0.6029
4,abupt,44.6461,8.7512,2798.6785,0.1625,0.2481,0.425,62.3616,0.7612,0.4257,6.5373,0.7068
5,pointnet,40.0,3.6682,1885.8048,0.134,0.581,0.839,119.3382,0.2843,0.8399,7.9794,0.2316
