Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver_pp,82.6192,1.7412,6619.7429,0.2221,0.1816,0.3086,42.541,0.9159,0.2596,7.3529,0.9742
2,transolver,79.6758,3.7788,5756.0309,0.2222,0.1735,0.3034,40.5229,0.919,0.255,8.6877,0.9768
3,regdgcnn,47.5606,1.4418,11058.784,0.3148,0.1976,0.3209,46.2614,0.9086,0.2699,8.0962,0.972
4,abupt,43.2667,8.7512,9440.2634,0.2501,0.2066,0.3258,49.1068,0.9062,0.274,7.5377,0.9678
5,pointnet,39.5,3.6682,5553.3652,0.2201,0.2802,0.4514,57.5627,0.8262,0.3811,9.7262,0.9462
