Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,100.0,3.7788,2053.2433,0.224,0.2114,0.3621,47.0535,0.8879,0.3053,7.7954,0.9676
2,transolver_pp,63.3137,1.7412,3382.4872,0.224,0.214,0.3596,47.899,0.889,0.3032,7.9185,0.9619
3,regdgcnn,47.907,1.4418,4161.4285,0.253,0.2357,0.3816,53.8508,0.876,0.3216,8.0751,0.9578
4,abupt,42.7783,8.7512,4910.5261,0.2533,0.2585,0.4196,56.4341,0.8521,0.3544,8.7989,0.9428
5,pointnet,40.0,3.6682,2654.2249,0.2217,0.4543,0.6896,85.9528,0.6288,0.5823,12.0606,0.7881
