Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,transolver,95.6133,3.7786,230.6781,0.821,4.9668,8.0555,62.8439,0.7627,0.3849,247.5123,0.9651
2,transolver_pp,70.1266,1.741,207.382,0.9242,5.02,8.3844,61.1795,0.751,0.3945,258.624,0.9615
3,regdgcnn,55.6577,1.4417,821.9872,0.9009,5.1931,8.3829,59.8291,0.7559,0.39,268.4775,0.9669
4,abupt,45.7725,8.7512,764.7323,0.8396,6.6357,11.331,63.27,0.7498,0.4103,260.7446,0.9654
5,geofno,42.4416,1.5457,182.0563,0.8184,11.3674,17.5587,82.8682,0.5834,0.5572,322.6307,0.8801
6,pointnet,40.0,3.6681,148.0713,0.8306,18.31,27.517,103.1446,0.3065,0.7256,314.8905,0.7416
