Rank,Model,Total Score,Parameters (M) ↓,Training Time (s) ↓,Inference Time (s) ↓,MAE ↓,RMSE ↓,MAPE (%) ↓,R² ↑,Rel-L2 ↓,MaxAE ↓,MAC ↑
1,regdgcnn,79.1455,1.4417,1024.6403,1.0037,0.287,0.4808,68.9905,0.7107,0.4815,7.0258,0.6517
2,transolver,72.777,3.7786,550.7067,1.0281,0.2725,0.4604,67.3736,0.7288,0.4611,7.1089,0.6662
3,transolver_pp,55.7953,1.741,523.0841,1.5796,0.2978,0.505,71.0381,0.6993,0.5057,7.4364,0.6426
4,abupt,49.9253,8.7512,1129.742,0.8273,0.3073,0.5114,74.8445,0.6982,0.5121,7.455,0.6582
5,geofno,40.9215,1.5457,581.3034,1.0082,0.4683,0.7009,100.2991,0.4846,0.7018,8.001,0.4071
6,pointnet,39.6855,3.6681,806.806,1.8277,0.5068,0.7574,107.2677,0.4056,0.7583,7.8244,0.3731
